DATE,ITL_code,GEOGRAPHY_NAME,SIC_CODE,SIC07_description,gva,JOBCOUNT_FULLTIME,JOBCOUNT_PARTTIME
2021,TLI61,Bromley,CD-CG (19-23),"Manufacture of petroleum, chemicals and other minerals",3,95,0
2022,TLI61,Bromley,CD-CG (19-23),"Manufacture of petroleum, chemicals and other minerals",4,60,0
2015,TLI61,Bromley,CH (24-25),Manufacture of basic and fabricated metal products,20,335,40
2016,TLI61,Bromley,CH (24-25),Manufacture of basic and fabricated metal products,20,550,50
2017,TLI61,Bromley,CH (24-25),Manufacture of basic and fabricated metal products,18,220,25
2018,TLI61,Bromley,CH (24-25),Manufacture of basic and fabricated metal products,21,280,25
2019,TLI61,Bromley,CH (24-25),Manufacture of basic and fabricated metal products,23,320,40
2020,TLI61,Bromley,CH (24-25),Manufacture of basic and fabricated metal products,40,415,35
2021,TLI61,Bromley,CH (24-25),Manufacture of basic and fabricated metal products,28,185,30
2022,TLI61,Bromley,CH (24-25),Manufacture of basic and fabricated metal products,25,465,45
2015,TLI61,Bromley,CI-CJ (26-27),"Manufacture of electronic, optical and electrical products",27,345,20
2016,TLI61,Bromley,CI-CJ (26-27),"Manufacture of electronic, optical and electrical products",24,360,60
2017,TLI61,Bromley,CI-CJ (26-27),"Manufacture of electronic, optical and electrical products",29,335,25
2018,TLI61,Bromley,CI-CJ (26-27),"Manufacture of electronic, optical and electrical products",28,195,20
2019,TLI61,Bromley,CI-CJ (26-27),"Manufacture of electronic, optical and electrical products",22,440,25
2020,TLI61,Bromley,CI-CJ (26-27),"Manufacture of electronic, optical and electrical products",11,185,20
2021,TLI61,Bromley,CI-CJ (26-27),"Manufacture of electronic, optical and electrical products",14,190,15
2022,TLI61,Bromley,CI-CJ (26-27),"Manufacture of electronic, optical and electrical products",14,160,0
2015,TLI61,Bromley,CK-CL (28-30),Manufacture of machinery and transport equipment,12,305,60
2016,TLI61,Bromley,CK-CL (28-30),Manufacture of machinery and transport equipment,14,230,15
2017,TLI61,Bromley,CK-CL (28-30),Manufacture of machinery and transport equipment,14,45,0
2018,TLI61,Bromley,CK-CL (28-30),Manufacture of machinery and transport equipment,15,150,0
2019,TLI61,Bromley,CK-CL (28-30),Manufacture of machinery and transport equipment,13,135,0
2020,TLI61,Bromley,CK-CL (28-30),Manufacture of machinery and transport equipment,21,175,0
2021,TLI61,Bromley,CK-CL (28-30),Manufacture of machinery and transport equipment,19,185,0
2022,TLI61,Bromley,CK-CL (28-30),Manufacture of machinery and transport equipment,15,95,0
2015,TLI61,Bromley,CM (31-33),"Other manufacturing, repair and installation",27,295,110
2016,TLI61,Bromley,CM (31-33),"Other manufacturing, repair and installation",29,780,195
2017,TLI61,Bromley,CM (31-33),"Other manufacturing, repair and installation",29,580,30
2018,TLI61,Bromley,CM (31-33),"Other manufacturing, repair and installation",30,335,25
2019,TLI61,Bromley,CM (31-33),"Other manufacturing, repair and installation",35,290,95
2020,TLI61,Bromley,CM (31-33),"Other manufacturing, repair and installation",39,470,40
2021,TLI61,Bromley,CM (31-33),"Other manufacturing, repair and installation",53,175,355
2022,TLI61,Bromley,CM (31-33),"Other manufacturing, repair and installation",55,650,45
2015,TLI61,Bromley,DE (35-39),"Electricity, gas, water; sewerage and waste management",90,890,90
2016,TLI61,Bromley,DE (35-39),"Electricity, gas, water; sewerage and waste management",103,735,120
2017,TLI61,Bromley,DE (35-39),"Electricity, gas, water; sewerage and waste management",124,845,20
2018,TLI61,Bromley,DE (35-39),"Electricity, gas, water; sewerage and waste management",127,795,30
2019,TLI61,Bromley,DE (35-39),"Electricity, gas, water; sewerage and waste management",145,815,50
2020,TLI61,Bromley,DE (35-39),"Electricity, gas, water; sewerage and waste management",206,1095,35
2021,TLI61,Bromley,DE (35-39),"Electricity, gas, water; sewerage and waste management",100,815,50
2022,TLI61,Bromley,DE (35-39),"Electricity, gas, water; sewerage and waste management",77,720,445
2015,TLI61,Bromley,41,Construction of buildings,309,1350,590
2016,TLI61,Bromley,41,Construction of buildings,360,1775,550
2017,TLI61,Bromley,41,Construction of buildings,359,2225,625
2018,TLI61,Bromley,41,Construction of buildings,440,2000,675
2019,TLI61,Bromley,41,Construction of buildings,414,2300,500
2020,TLI61,Bromley,41,Construction of buildings,355,1000,400
2021,TLI61,Bromley,41,Construction of buildings,242,1050,475
2022,TLI61,Bromley,41,Construction of buildings,195,1500,575
2015,TLI61,Bromley,42,Civil engineering,74,755,70
2016,TLI61,Bromley,42,Civil engineering,106,635,45
2017,TLI61,Bromley,42,Civil engineering,126,520,30
2018,TLI61,Bromley,42,Civil engineering,119,525,50
2019,TLI61,Bromley,42,Civil engineering,84,555,35
2020,TLI61,Bromley,42,Civil engineering,52,545,30
2021,TLI61,Bromley,42,Civil engineering,33,350,80
2022,TLI61,Bromley,42,Civil engineering,37,430,130
2015,TLI61,Bromley,43,Specialised construction activities,398,2445,1280
2016,TLI61,Bromley,43,Specialised construction activities,330,3510,440
2017,TLI61,Bromley,43,Specialised construction activities,351,4170,1055
2018,TLI61,Bromley,43,Specialised construction activities,298,3200,675
2019,TLI61,Bromley,43,Specialised construction activities,350,3525,925
2020,TLI61,Bromley,43,Specialised construction activities,284,3550,710
2021,TLI61,Bromley,43,Specialised construction activities,318,3865,1235
2022,TLI61,Bromley,43,Specialised construction activities,330,2765,990
2015,TLI61,Bromley,45,Motor trades,124,1420,680
2016,TLI61,Bromley,45,Motor trades,111,1300,280
2017,TLI61,Bromley,45,Motor trades,114,1495,240
2018,TLI61,Bromley,45,Motor trades,109,1610,315
2019,TLI61,Bromley,45,Motor trades,104,1685,450
2020,TLI61,Bromley,45,Motor trades,94,1345,195
2021,TLI61,Bromley,45,Motor trades,33,1280,360
2022,TLI61,Bromley,45,Motor trades,33,1095,255
2015,TLI61,Bromley,46,Wholesale trade,92,1865,790
2016,TLI61,Bromley,46,Wholesale trade,77,1945,390
2017,TLI61,Bromley,46,Wholesale trade,91,1975,380
2018,TLI61,Bromley,46,Wholesale trade,88,1760,345
2019,TLI61,Bromley,46,Wholesale trade,75,1850,375
2020,TLI61,Bromley,46,Wholesale trade,50,1680,340
2021,TLI61,Bromley,46,Wholesale trade,53,1765,360
2022,TLI61,Bromley,46,Wholesale trade,49,1750,400
2015,TLI61,Bromley,47,Retail trade,491,5260,16940
2016,TLI61,Bromley,47,Retail trade,528,4720,7690
2017,TLI61,Bromley,47,Retail trade,501,5045,8225
2018,TLI61,Bromley,47,Retail trade,441,4910,7535
2019,TLI61,Bromley,47,Retail trade,471,4085,7300
2020,TLI61,Bromley,47,Retail trade,394,4420,7740
2021,TLI61,Bromley,47,Retail trade,346,4435,6930
2022,TLI61,Bromley,47,Retail trade,376,4610,6995
2015,TLI61,Bromley,49-51,"Land, water and air transport",132,1640,350
2016,TLI61,Bromley,49-51,"Land, water and air transport",147,1725,325
2017,TLI61,Bromley,49-51,"Land, water and air transport",173,1935,315
2018,TLI61,Bromley,49-51,"Land, water and air transport",148,1630,185
2019,TLI61,Bromley,49-51,"Land, water and air transport",132,1780,475
2020,TLI61,Bromley,49-51,"Land, water and air transport",43,2180,525
2021,TLI61,Bromley,49-51,"Land, water and air transport",64,1645,170
2022,TLI61,Bromley,49-51,"Land, water and air transport",99,1940,360
2015,TLI61,Bromley,52,Warehousing and transport support activities,36,585,140
2016,TLI61,Bromley,52,Warehousing and transport support activities,29,495,65
2017,TLI61,Bromley,52,Warehousing and transport support activities,23,435,75
2018,TLI61,Bromley,52,Warehousing and transport support activities,20,340,60
2019,TLI61,Bromley,52,Warehousing and transport support activities,21,430,80
2020,TLI61,Bromley,52,Warehousing and transport support activities,25,490,160
2021,TLI61,Bromley,52,Warehousing and transport support activities,23,620,65
2022,TLI61,Bromley,52,Warehousing and transport support activities,30,485,50
2015,TLI61,Bromley,53,Postal and courier activities,33,490,150
2016,TLI61,Bromley,53,Postal and courier activities,31,470,95
2017,TLI61,Bromley,53,Postal and courier activities,25,480,95
2018,TLI61,Bromley,53,Postal and courier activities,27,465,75
2019,TLI61,Bromley,53,Postal and courier activities,28,695,75
2020,TLI61,Bromley,53,Postal and courier activities,27,510,95
2021,TLI61,Bromley,53,Postal and courier activities,22,480,125
2022,TLI61,Bromley,53,Postal and courier activities,23,520,110
2015,TLI61,Bromley,55,Accommodation,14,200,360
2016,TLI61,Bromley,55,Accommodation,15,260,160
2017,TLI61,Bromley,55,Accommodation,15,205,160
2018,TLI61,Bromley,55,Accommodation,18,225,185
2019,TLI61,Bromley,55,Accommodation,18,345,160
2020,TLI61,Bromley,55,Accommodation,8,180,155
2021,TLI61,Bromley,55,Accommodation,8,185,140
2022,TLI61,Bromley,55,Accommodation,9,220,185
2015,TLI61,Bromley,56,Food and beverage service activities,160,3125,6500
2016,TLI61,Bromley,56,Food and beverage service activities,177,3450,3750
2017,TLI61,Bromley,56,Food and beverage service activities,191,3275,3700
2018,TLI61,Bromley,56,Food and beverage service activities,175,3650,4225
2019,TLI61,Bromley,56,Food and beverage service activities,202,3050,3875
2020,TLI61,Bromley,56,Food and beverage service activities,113,3170,3700
2021,TLI61,Bromley,56,Food and beverage service activities,253,3750,3925
2022,TLI61,Bromley,56,Food and beverage service activities,356,4400,5175
2015,TLI61,Bromley,58-60,Publishing; film and TV production and broadcasting,47,485,220
2016,TLI61,Bromley,58-60,Publishing; film and TV production and broadcasting,44,410,180
2017,TLI61,Bromley,58-60,Publishing; film and TV production and broadcasting,35,455,185
2018,TLI61,Bromley,58-60,Publishing; film and TV production and broadcasting,39,470,115
2019,TLI61,Bromley,58-60,Publishing; film and TV production and broadcasting,35,410,180
2020,TLI61,Bromley,58-60,Publishing; film and TV production and broadcasting,31,520,160
2021,TLI61,Bromley,58-60,Publishing; film and TV production and broadcasting,46,615,195
2022,TLI61,Bromley,58-60,Publishing; film and TV production and broadcasting,65,660,200
2015,TLI61,Bromley,61-63,Telecommunications; information technology,176,2775,690
2016,TLI61,Bromley,61-63,Telecommunications; information technology,195,3205,400
2017,TLI61,Bromley,61-63,Telecommunications; information technology,219,3400,580
2018,TLI61,Bromley,61-63,Telecommunications; information technology,196,3165,510
2019,TLI61,Bromley,61-63,Telecommunications; information technology,235,3410,540
2020,TLI61,Bromley,61-63,Telecommunications; information technology,230,2575,455
2021,TLI61,Bromley,61-63,Telecommunications; information technology,221,2535,295
2022,TLI61,Bromley,61-63,Telecommunications; information technology,202,2545,285
2015,TLI61,Bromley,64,Financial service activities,336,920,530
2016,TLI61,Bromley,64,Financial service activities,353,930,280
2017,TLI61,Bromley,64,Financial service activities,530,1550,285
2018,TLI61,Bromley,64,Financial service activities,533,1575,270
2019,TLI61,Bromley,64,Financial service activities,398,1240,640
2020,TLI61,Bromley,64,Financial service activities,340,1515,230
2021,TLI61,Bromley,64,Financial service activities,275,1520,225
2022,TLI61,Bromley,64,Financial service activities,93,1545,230
2015,TLI61,Bromley,65-66,"Insurance, pension funding and auxiliary financial activities",117,4525,920
2016,TLI61,Bromley,65-66,"Insurance, pension funding and auxiliary financial activities",122,4390,570
2017,TLI61,Bromley,65-66,"Insurance, pension funding and auxiliary financial activities",104,3265,385
2018,TLI61,Bromley,65-66,"Insurance, pension funding and auxiliary financial activities",52,2975,365
2019,TLI61,Bromley,65-66,"Insurance, pension funding and auxiliary financial activities",55,3160,365
2020,TLI61,Bromley,65-66,"Insurance, pension funding and auxiliary financial activities",95,3160,355
2021,TLI61,Bromley,65-66,"Insurance, pension funding and auxiliary financial activities",120,3260,420
2022,TLI61,Bromley,65-66,"Insurance, pension funding and auxiliary financial activities",379,3245,400
2015,TLI61,Bromley,68,"Real estate activities, excluding imputed rental",844,2120,950
2016,TLI61,Bromley,68,"Real estate activities, excluding imputed rental",880,1640,450
2017,TLI61,Bromley,68,"Real estate activities, excluding imputed rental",833,1635,445
2018,TLI61,Bromley,68,"Real estate activities, excluding imputed rental",770,1745,615
2019,TLI61,Bromley,68,"Real estate activities, excluding imputed rental",637,1975,440
2020,TLI61,Bromley,68,"Real estate activities, excluding imputed rental",612,1815,620
2021,TLI61,Bromley,68,"Real estate activities, excluding imputed rental",617,1200,500
2022,TLI61,Bromley,68,"Real estate activities, excluding imputed rental",486,1390,520
2015,TLI61,Bromley,69,Legal and accounting activities,139,1660,940
2016,TLI61,Bromley,69,Legal and accounting activities,147,2210,590
2017,TLI61,Bromley,69,Legal and accounting activities,140,1790,605
2018,TLI61,Bromley,69,Legal and accounting activities,159,1805,500
2019,TLI61,Bromley,69,Legal and accounting activities,165,1705,570
2020,TLI61,Bromley,69,Legal and accounting activities,124,2100,715
2021,TLI61,Bromley,69,Legal and accounting activities,120,2400,580
2022,TLI61,Bromley,69,Legal and accounting activities,123,2000,500
2015,TLI61,Bromley,70,Head offices and management consultancy,82,2115,1040
2016,TLI61,Bromley,70,Head offices and management consultancy,112,2415,490
2017,TLI61,Bromley,70,Head offices and management consultancy,106,2180,665
2018,TLI61,Bromley,70,Head offices and management consultancy,97,2440,400
2019,TLI61,Bromley,70,Head offices and management consultancy,105,1835,520
2020,TLI61,Bromley,70,Head offices and management consultancy,82,1845,520
2021,TLI61,Bromley,70,Head offices and management consultancy,100,2125,385
2022,TLI61,Bromley,70,Head offices and management consultancy,110,2175,470
2015,TLI61,Bromley,71,Architectural and engineering activities,60,1600,270
2016,TLI61,Bromley,71,Architectural and engineering activities,55,2320,270
2017,TLI61,Bromley,71,Architectural and engineering activities,47,1140,140
2018,TLI61,Bromley,71,Architectural and engineering activities,39,1420,230
2019,TLI61,Bromley,71,Architectural and engineering activities,41,1385,260
2020,TLI61,Bromley,71,Architectural and engineering activities,38,1365,265
2021,TLI61,Bromley,71,Architectural and engineering activities,39,1165,200
2022,TLI61,Bromley,71,Architectural and engineering activities,46,1650,295
2015,TLI61,Bromley,72-73,Research and development; advertising and market research,36,290,90
2016,TLI61,Bromley,72-73,Research and development; advertising and market research,25,450,105
2017,TLI61,Bromley,72-73,Research and development; advertising and market research,99,360,45
2018,TLI61,Bromley,72-73,Research and development; advertising and market research,140,325,65
2019,TLI61,Bromley,72-73,Research and development; advertising and market research,102,365,40
2020,TLI61,Bromley,72-73,Research and development; advertising and market research,45,260,35
2021,TLI61,Bromley,72-73,Research and development; advertising and market research,55,505,80
2022,TLI61,Bromley,72-73,Research and development; advertising and market research,80,535,85
2015,TLI61,Bromley,74,"Other professional, scientific and technical activities",46,585,180
2016,TLI61,Bromley,74,"Other professional, scientific and technical activities",48,1010,125
2017,TLI61,Bromley,74,"Other professional, scientific and technical activities",52,790,90
