DATE,GEOGRAPHY_CODE_ITL321,SIC_2DIGIT_CODE_GVA2023,JOBCOUNT,GVA,Region_name,SIC07_description
2021,TLH16,42,535,35,North and West Norfolk,Civil engineering
2021,TLH16,43,2345,187,North and West Norfolk,Specialised construction activities
2021,TLH16,45,1715,80,North and West Norfolk,Motor trades
2021,TLH16,46,2345,132,North and West Norfolk,Wholesale trade
2021,TLH16,47,4275,314,North and West Norfolk,Retail trade
2021,TLH16,49-51,1555,72,North and West Norfolk,"Land, water and air transport"
2021,TLH16,52,590,19,North and West Norfolk,Warehousing and transport support activities
2021,TLH16,53,325,13,North and West Norfolk,Postal and courier activities
2021,TLH16,55,1500,115,North and West Norfolk,Accommodation
2021,TLH16,56,2725,97,North and West Norfolk,Food and beverage service activities
2021,TLH16,58-60,200,15,North and West Norfolk,Publishing; film and TV production and broadcasting
2021,TLH16,61-63,590,33,North and West Norfolk,Telecommunications; information technology
2021,TLH16,68,1000,125,North and West Norfolk,"Real estate activities, excluding imputed rental"
2021,TLH16,69,790,33,North and West Norfolk,Legal and accounting activities
2021,TLH16,70,480,15,North and West Norfolk,Head offices and management consultancy
2021,TLH16,71,965,19,North and West Norfolk,Architectural and engineering activities
2021,TLH16,72-73,150,7,North and West Norfolk,Research and development; advertising and market research
2021,TLH16,74-75,535,51,North and West Norfolk,"Other professional, scientific and technical activities"
2021,TLH16,77,595,43,North and West Norfolk,Rental and leasing activities
2021,TLH16,78-80,1970,61,North and West Norfolk,Employment activities; tourism and security services
2021,TLH16,81,1325,33,North and West Norfolk,Services to buildings and landscape activities
2021,TLH16,82,375,14,North and West Norfolk,Office administration and business support activities
2021,TLH16,86,4775,397,North and West Norfolk,Human health activities
2021,TLH16,87,2125,59,North and West Norfolk,Residential care activities
2021,TLH16,88,775,23,North and West Norfolk,Social work activities
2021,TLH16,90-91,420,24,North and West Norfolk,"Creative, arts, entertainment and cultural activities"
2021,TLH16,92-93,620,33,North and West Norfolk,Gambling and betting; sports and recreation activities
2021,TLH16,94,95,18,North and West Norfolk,Activities of membership organisations
2021,TLH16,95,20,1,North and West Norfolk,"Repair of computers, personal and household goods"
2021,TLH16,96,510,35,North and West Norfolk,Other personal service activities
2021,TLH16,AB (1-9),3445,246,North and West Norfolk,"Agriculture, forestry and fishing; mining and quarrying"
2021,TLH16,CA (10-12),3030,263,North and West Norfolk,"Manufacture of food, beverages and tobacco"
2021,TLH16,CB (13-15),230,40,North and West Norfolk,"Manufacture of textiles, wearing apparel and leather"
2021,TLH16,CC (16-18),655,45,North and West Norfolk,Manufacture of wood and paper products and printing
2021,TLH16,CD-CG (19-23),1960,169,North and West Norfolk,"Manufacture of petroleum, chemicals and other minerals"
2021,TLH16,CH (24-25),610,30,North and West Norfolk,Manufacture of basic and fabricated metal products
2021,TLH16,CI-CJ (26-27),345,23,North and West Norfolk,"Manufacture of electronic, optical and electrical products"
2021,TLH16,CK-CL (28-30),1845,174,North and West Norfolk,Manufacture of machinery and transport equipment
2021,TLH16,DE (35-39),735,114,North and West Norfolk,"Electricity, gas, water; sewerage and waste management"
2021,TLH16,K (64-66),1315,30,North and West Norfolk,Financial and insurance activities
2021,TLH16,O (84),2410,309,North and West Norfolk,Public administration and defence
2021,TLH16,P (85),3750,320,North and West Norfolk,Education
2021,TLH16,T (97-98),0,14,North and West Norfolk,Activities of households
2021,TLH17,31-32,615,40,Breckland and South Norfolk,Manufacture of furniture; other manufacturing
2021,TLH17,33,255,14,Breckland and South Norfolk,Repair and installation of machinery and equipment
2021,TLH17,41,1350,125,Breckland and South Norfolk,Construction of buildings
2021,TLH17,42,1260,110,Breckland and South Norfolk,Civil engineering
2021,TLH17,43,2850,248,Breckland and South Norfolk,Specialised construction activities
2021,TLH17,45,1575,67,Breckland and South Norfolk,Motor trades
2021,TLH17,46,3485,262,Breckland and South Norfolk,Wholesale trade
2021,TLH17,47,3780,349,Breckland and South Norfolk,Retail trade
2021,TLH17,49-51,1465,81,Breckland and South Norfolk,"Land, water and air transport"
2021,TLH17,52,720,22,Breckland and South Norfolk,Warehousing and transport support activities
2021,TLH17,53,770,41,Breckland and South Norfolk,Postal and courier activities
2021,TLH17,55,655,44,Breckland and South Norfolk,Accommodation
2021,TLH17,56,2075,70,Breckland and South Norfolk,Food and beverage service activities
2021,TLH17,58-60,185,12,Breckland and South Norfolk,Publishing; film and TV production and broadcasting
2021,TLH17,61-63,1105,50,Breckland and South Norfolk,Telecommunications; information technology
2021,TLH17,68,960,146,Breckland and South Norfolk,"Real estate activities, excluding imputed rental"
2021,TLH17,69,985,48,Breckland and South Norfolk,Legal and accounting activities
2021,TLH17,70,730,30,Breckland and South Norfolk,Head offices and management consultancy
2021,TLH17,71,1710,65,Breckland and South Norfolk,Architectural and engineering activities
2021,TLH17,72-73,1240,11,Breckland and South Norfolk,Research and development; advertising and market research
2021,TLH17,74-75,600,79,Breckland and South Norfolk,"Other professional, scientific and technical activities"
2021,TLH17,77,715,76,Breckland and South Norfolk,Rental and leasing activities
2021,TLH17,78-80,2365,86,Breckland and South Norfolk,Employment activities; tourism and security services
2021,TLH17,81,1485,42,Breckland and South Norfolk,Services to buildings and landscape activities
2021,TLH17,82,1140,34,Breckland and South Norfolk,Office administration and business support activities
2021,TLH17,86,7740,710,Breckland and South Norfolk,Human health activities
2021,TLH17,87,2175,86,Breckland and South Norfolk,Residential care activities
2021,TLH17,88,975,162,Breckland and South Norfolk,Social work activities
2021,TLH17,90-91,220,13,Breckland and South Norfolk,"Creative, arts, entertainment and cultural activities"
2021,TLH17,92-93,555,30,Breckland and South Norfolk,Gambling and betting; sports and recreation activities
2021,TLH17,94,375,15,Breckland and South Norfolk,Activities of membership organisations
2021,TLH17,95,40,3,Breckland and South Norfolk,"Repair of computers, personal and household goods"
2021,TLH17,96,565,51,Breckland and South Norfolk,Other personal service activities
2021,TLH17,AB (1-9),2630,248,Breckland and South Norfolk,"Agriculture, forestry and fishing; mining and quarrying"
2021,TLH17,CA (10-12),3715,192,Breckland and South Norfolk,"Manufacture of food, beverages and tobacco"
2021,TLH17,CB (13-15),165,9,Breckland and South Norfolk,"Manufacture of textiles, wearing apparel and leather"
2021,TLH17,CC (16-18),930,42,Breckland and South Norfolk,Manufacture of wood and paper products and printing
2021,TLH17,CD-CG (19-23),1580,234,Breckland and South Norfolk,"Manufacture of petroleum, chemicals and other minerals"
2021,TLH17,CH (24-25),1370,79,Breckland and South Norfolk,Manufacture of basic and fabricated metal products
2021,TLH17,CI-CJ (26-27),430,29,Breckland and South Norfolk,"Manufacture of electronic, optical and electrical products"
2021,TLH17,CK-CL (28-30),2180,140,Breckland and South Norfolk,Manufacture of machinery and transport equipment
2021,TLH17,DE (35-39),920,91,Breckland and South Norfolk,"Electricity, gas, water; sewerage and waste management"
2021,TLH17,K (64-66),640,29,Breckland and South Norfolk,Financial and insurance activities
2021,TLH17,O (84),3450,323,Breckland and South Norfolk,Public administration and defence
2021,TLH17,P (85),3915,354,Breckland and South Norfolk,Education
2021,TLH17,T (97-98),0,15,Breckland and South Norfolk,Activities of households
2021,TLH21,31-32,170,4,Luton,Manufacture of furniture; other manufacturing
2021,TLH21,33,225,25,Luton,Repair and installation of machinery and equipment
2021,TLH21,41,850,63,Luton,Construction of buildings
2021,TLH21,42,460,100,Luton,Civil engineering
2021,TLH21,43,1490,110,Luton,Specialised construction activities
2021,TLH21,45,1230,40,Luton,Motor trades
2021,TLH21,46,3465,398,Luton,Wholesale trade
2021,TLH21,47,2495,240,Luton,Retail trade
2021,TLH21,49-51,5135,644,Luton,"Land, water and air transport"
2021,TLH21,52,2105,68,Luton,Warehousing and transport support activities
2021,TLH21,53,850,118,Luton,Postal and courier activities
2021,TLH21,55,140,16,Luton,Accommodation
2021,TLH21,56,1750,100,Luton,Food and beverage service activities
2021,TLH21,58-60,190,16,Luton,Publishing; film and TV production and broadcasting
2021,TLH21,61-63,1395,105,Luton,Telecommunications; information technology
2021,TLH21,68,1540,113,Luton,"Real estate activities, excluding imputed rental"
2021,TLH21,69,1200,88,Luton,Legal and accounting activities
2021,TLH21,70,1525,52,Luton,Head offices and management consultancy
2021,TLH21,71,1485,64,Luton,Architectural and engineering activities
2021,TLH21,72-73,130,27,Luton,Research and development; advertising and market research
2021,TLH21,74-75,245,11,Luton,"Other professional, scientific and technical activities"
2021,TLH21,77,320,50,Luton,Rental and leasing activities
2021,TLH21,78-80,14790,662,Luton,Employment activities; tourism and security services
2021,TLH21,81,1185,84,Luton,Services to buildings and landscape activities
2021,TLH21,82,580,11,Luton,Office administration and business support activities
2021,TLH21,86,5795,388,Luton,Human health activities
2021,TLH21,87,940,41,Luton,Residential care activities
2021,TLH21,88,850,68,Luton,Social work activities
2021,TLH21,90-91,60,1,Luton,"Creative, arts, entertainment and cultural activities"
2021,TLH21,92-93,505,21,Luton,Gambling and betting; sports and recreation activities
2021,TLH21,94,155,4,Luton,Activities of membership organisations
2021,TLH21,95,55,5,Luton,"Repair of computers, personal and household goods"
2021,TLH21,96,330,41,Luton,Other personal service activities
2021,TLH21,AB (1-9),5,1,Luton,"Agriculture, forestry and fishing; mining and quarrying"
2021,TLH21,CA (10-12),520,37,Luton,"Manufacture of food, beverages and tobacco"
2021,TLH21,CB (13-15),85,11,Luton,"Manufacture of textiles, wearing apparel and leather"
2021,TLH21,CC (16-18),220,7,Luton,Manufacture of wood and paper products and printing
2021,TLH21,CD-CG (19-23),340,35,Luton,"Manufacture of petroleum, chemicals and other minerals"
2021,TLH21,CH (24-25),675,94,Luton,Manufacture of basic and fabricated metal products
2021,TLH21,CI-CJ (26-27),755,133,Luton,"Manufacture of electronic, optical and electrical products"
2021,TLH21,CK-CL (28-30),2905,291,Luton,Manufacture of machinery and transport equipment
2021,TLH21,DE (35-39),180,15,Luton,"Electricity, gas, water; sewerage and waste management"
2021,TLH21,K (64-66),380,39,Luton,Financial and insurance activities
2021,TLH21,O (84),2730,230,Luton,Public administration and defence
2021,TLH21,P (85),4410,403,Luton,Education
2021,TLH21,T (97-98),0,9,Luton,Activities of households
2021,TLH23,31-32,1875,297,Hertfordshire CC,Manufacture of furniture; other manufacturing
2021,TLH23,33,1960,190,Hertfordshire CC,Repair and installation of machinery and equipment
2021,TLH23,41,12250,1230,Hertfordshire CC,Construction of buildings
2021,TLH23,42,6335,844,Hertfordshire CC,Civil engineering
2021,TLH23,43,15495,1531,Hertfordshire CC,Specialised construction activities
2021,TLH23,45,8950,809,Hertfordshire CC,Motor trades
2021,TLH23,46,28440,2464,Hertfordshire CC,Wholesale trade
2021,TLH23,47,19520,2729,Hertfordshire CC,Retail trade
2021,TLH23,49-51,6120,279,Hertfordshire CC,"Land, water and air transport"
2021,TLH23,52,8650,312,Hertfordshire CC,Warehousing and transport support activities
2021,TLH23,53,4100,362,Hertfordshire CC,Postal and courier activities
2021,TLH23,55,2610,205,Hertfordshire CC,Accommodation
2021,TLH23,56,12000,827,Hertfordshire CC,Food and beverage service activities
2021,TLH23,58-60,4515,447,Hertfordshire CC,Publishing; film and TV production and broadcasting
2021,TLH23,61-63,22170,2457,Hertfordshire CC,Telecommunications; information technology
2021,TLH23,68,7385,1563,Hertfordshire CC,"Real estate activities, excluding imputed rental"
2021,TLH23,69,17815,1404,Hertfordshire CC,Legal and accounting activities
2021,TLH23,70,16675,1648,Hertfordshire CC,Head offices and management consultancy
2021,TLH23,71,9550,327,Hertfordshire CC,Architectural and engineering activities
2021,TLH23,72-73,8350,415,Hertfordshire CC,Research and development; advertising and market research
2021,TLH23,74-75,4580,374,Hertfordshire CC,"Other professional, scientific and technical activities"
2021,TLH23,77,3405,586,Hertfordshire CC,Rental and leasing activities
2021,TLH23,78-80,66425,1866,Hertfordshire CC,Employment activities; tourism and security services
2021,TLH23,81,15155,421,Hertfordshire CC,Services to buildings and landscape activities
2021,TLH23,82,7825,533,Hertfordshire CC,Office administration and business support activities
2021,TLH23,86,22175,1425,Hertfordshire CC,Human health activities
2021,TLH23,87,8675,403,Hertfordshire CC,Residential care activities
2021,TLH23,88,7500,633,Hertfordshire CC,Social work activities
2021,TLH23,90-91,1160,146,Hertfordshire CC,"Creative, arts, entertainment and cultural activities"
2021,TLH23,92-93,4800,622,Hertfordshire CC,Gambling and betting; sports and recreation activities
2021,TLH23,94,1980,90,Hertfordshire CC,Activities of membership organisations
2021,TLH23,95,3655,370,Hertfordshire CC,"Repair of computers, personal and household goods"
2021,TLH23,96,3125,436,Hertfordshire CC,Other personal service activities
2021,TLH23,AB (1-9),1175,93,Hertfordshire CC,"Agriculture, forestry and fishing; mining and quarrying"
2021,TLH23,CA (10-12),3245,216,Hertfordshire CC,"Manufacture of food, beverages and tobacco"
2021,TLH23,CB (13-15),645,55,Hertfordshire CC,"Manufacture of textiles, wearing apparel and leather"
2021,TLH23,CC (16-18),2860,159,Hertfordshire CC,Manufacture of wood and paper products and printing
2021,TLH23,CD-CG (19-23),6510,2252,Hertfordshire CC,"Manufacture of petroleum, chemicals and other minerals"
2021,TLH23,CH (24-25),6000,463,Hertfordshire CC,Manufacture of basic and fabricated metal products
2021,TLH23,CI-CJ (26-27),3825,534,Hertfordshire CC,"Manufacture of electronic, optical and electrical products"
2021,TLH23,CK-CL (28-30),4175,435,Hertfordshire CC,Manufacture of machinery and transport equipment
2021,TLH23,DE (35-39),4515,820,Hertfordshire CC,"Electricity, gas, water; sewerage and waste management"
2021,TLH23,K (64-66),8930,2309,Hertfordshire CC,Financial and insurance activities
2021,TLH23,O (84),9800,1015,Hertfordshire CC,Public administration and defence
2021,TLH23,P (85),26650,2261,Hertfordshire CC,Education
2021,TLH23,T (97-98),0,49,Hertfordshire CC,Activities of households
2021,TLH24,31-32,175,9,Bedford,Manufacture of furniture; other manufacturing
2021,TLH24,33,520,44,Bedford,Repair and installation of machinery and equipment
2021,TLH24,41,850,113,Bedford,Construction of buildings
2021,TLH24,42,615,71,Bedford,Civil engineering
2021,TLH24,43,1830,179,Bedford,Specialised construction activities
2021,TLH24,45,2000,147,Bedford,Motor trades
2021,TLH24,46,3075,207,Bedford,Wholesale trade
2021,TLH24,47,2785,275,Bedford,Retail trade
2021,TLH24,49-51,1300,33,Bedford,"Land, water and air transport"
2021,TLH24,52,3290,69,Bedford,Warehousing and transport support activities
2021,TLH24,53,605,65,Bedford,Postal and courier activities
2021,TLH24,55,410,21,Bedford,Accommodation
2021,TLH24,56,1625,101,Bedford,Food and beverage service activities
2021,TLH24,58-60,130,10,Bedford,Publishing; film and TV production and broadcasting
2021,TLH24,61-63,1900,103,Bedford,Telecommunications; information technology
2021,TLH24,68,1825,188,Bedford,"Real estate activities, excluding imputed rental"
2021,TLH24,69,730,37,Bedford,Legal and accounting activities
2021,TLH24,70,650,33,Bedford,Head offices and management consultancy
2021,TLH24,71,1475,47,Bedford,Architectural and engineering activities
2021,TLH24,72-73,1035,17,Bedford,Research and development; advertising and market research
2021,TLH24,74-75,410,37,Bedford,"Other professional, scientific and technical activities"
2021,TLH24,77,440,29,Bedford,Rental and leasing activities
2021,TLH24,78-80,2390,119,Bedford,Employment activities; tourism and security services
2021,TLH24,81,765,22,Bedford,Services to buildings and landscape activities
2021,TLH24,82,580,9,Bedford,Office administration and business support activities
2021,TLH24,86,4875,368,Bedford,Human health activities
2021,TLH24,87,1415,76,Bedford,Residential care activities
2021,TLH24,88,575,114,Bedford,Social work activities
2021,TLH24,90-91,85,11,Bedford,"Creative, arts, entertainment and cultural activities"
2021,TLH24,92-93,370,20,Bedford,Gambling and betting; sports and recreation activities
2021,TLH24,94,290,10,Bedford,Activities of membership organisations
2021,TLH24,95,45,3,Bedford,"Repair of computers, personal and household goods"
2021,TLH24,96,350,43,Bedford,Other personal service activities
2021,TLH24,AB (1-9),325,27,Bedford,"Agriculture, forestry and fishing; mining and quarrying"
2021,TLH24,CA (10-12),810,97,Bedford,"Manufacture of food, beverages and tobacco"
2021,TLH24,CB (13-15),50,4,Bedford,"Manufacture of textiles, wearing apparel and leather"
2021,TLH24,CC (16-18),275,11,Bedford,Manufacture of wood and paper products and printing
2021,TLH24,CD-CG (19-23),555,36,Bedford,"Manufacture of petroleum, chemicals and other minerals"
2021,TLH24,CH (24-25),940,83,Bedford,Manufacture of basic and fabricated metal products
2021,TLH24,CI-CJ (26-27),615,71,Bedford,"Manufacture of electronic, optical and electrical products"
2021,TLH24,CK-CL (28-30),575,3,Bedford,Manufacture of machinery and transport equipment
2021,TLH24,DE (35-39),930,144,Bedford,"Electricity, gas, water; sewerage and waste management"
2021,TLH24,K (64-66),905,56,Bedford,Financial and insurance activities
2021,TLH24,O (84),3750,320,Bedford,Public administration and defence
2021,TLH24,P (85),3825,349,Bedford,Education
2021,TLH24,T (97-98),0,8,Bedford,Activities of households
2021,TLH25,31-32,555,19,Central Bedfordshire,Manufacture of furniture; other manufacturing
2021,TLH25,33,295,16,Central Bedfordshire,Repair and installation of machinery and equipment
2021,TLH25,41,1175,110,Central Bedfordshire,Construction of buildings
2021,TLH25,42,915,82,Central Bedfordshire,Civil engineering
2021,TLH25,43,3330,278,Central Bedfordshire,Specialised construction activities
2021,TLH25,45,2645,168,Central Bedfordshire,Motor trades
2021,TLH25,46,5215,276,Central Bedfordshire,Wholesale trade
2021,TLH25,47,3570,312,Central Bedfordshire,Retail trade
2021,TLH25,49-51,1850,134,Central Bedfordshire,"Land, water and air transport"
2021,TLH25,52,5245,126,Central Bedfordshire,Warehousing and transport support activities
2021,TLH25,53,665,52,Central Bedfordshire,Postal and courier activities
2021,TLH25,55,875,82,Central Bedfordshire,Accommodation
2021,TLH25,56,2900,196,Central Bedfordshire,Food and beverage service activities
2021,TLH25,58-60,190,9,Central Bedfordshire,Publishing; film and TV production and broadcasting
2021,TLH25,61-63,2305,120,Central Bedfordshire,Telecommunications; information technology
2021,TLH25,68,2255,120,Central Bedfordshire,"Real estate activities, excluding imputed rental"
2021,TLH25,69,1020,70,Central Bedfordshire,Legal and accounting activities
2021,TLH25,70,2100,120,Central Bedfordshire,Head offices and management consultancy
2021,TLH25,71,2690,276,Central Bedfordshire,Architectural and engineering activities
2021,TLH25,72-73,405,21,Central Bedfordshire,Research and development; advertising and market research
2021,TLH25,74-75,760,117,Central Bedfordshire,"Other professional, scientific and technical activities"
2021,TLH25,77,1020,82,Central Bedfordshire,Rental and leasing activities
2021,TLH25,78-80,2980,86,Central Bedfordshire,Employment activities; tourism and security services
2021,TLH25,81,1375,40,Central Bedfordshire,Services to buildings and landscape activities
2021,TLH25,82,760,28,Central Bedfordshire,Office administration and business support activities
2021,TLH25,86,1320,106,Central Bedfordshire,Human health activities
2021,TLH25,87,1030,35,Central Bedfordshire,Residential care activities
2021,TLH25,88,950,70,Central Bedfordshire,Social work activities
2021,TLH25,90-91,540,19,Central Bedfordshire,"Creative, arts, entertainment and cultural activities"
2021,TLH25,92-93,680,27,Central Bedfordshire,Gambling and betting; sports and recreation activities
2021,TLH25,94,840,20,Central Bedfordshire,Activities of membership organisations
2021,TLH25,95,75,2,Central Bedfordshire,"Repair of computers, personal and household goods"
2021,TLH25,96,735,173,Central Bedfordshire,Other personal service activities
2021,TLH25,AB (1-9),725,90,Central Bedfordshire,"Agriculture, forestry and fishing; mining and quarrying"
2021,TLH25,CA (10-12),1820,143,Central Bedfordshire,"Manufacture of food, beverages and tobacco"
2021,TLH25,CB (13-15),115,7,Central Bedfordshire,"Manufacture of textiles, wearing apparel and leather"
2021,TLH25,CC (16-18),950,95,Central Bedfordshire,Manufacture of wood and paper products and printing
2021,TLH25,CD-CG (19-23),1565,142,Central Bedfordshire,"Manufacture of petroleum, chemicals and other minerals"
2021,TLH25,CH (24-25),1020,51,Central Bedfordshire,Manufacture of basic and fabricated metal products
2021,TLH25,CI-CJ (26-27),655,54,Central Bedfordshire,"Manufacture of electronic, optical and electrical products"
2021,TLH25,CK-CL (28-30),2070,212,Central Bedfordshire,Manufacture of machinery and transport equipment
2021,TLH25,DE (35-39),220,61,Central Bedfordshire,"Electricity, gas, water; sewerage and waste management"
2021,TLH25,K (64-66),565,30,Central Bedfordshire,Financial and insurance activities
2021,TLH25,O (84),2230,319,Central Bedfordshire,Public administration and defence
2021,TLH25,P (85),7295,467,Central Bedfordshire,Education
2021,TLH25,T (97-98),0,12,Central Bedfordshire,Activities of households
2021,TLH31,31-32,475,72,Southend-on-Sea,Manufacture of furniture; other manufacturing
2021,TLH31,33,930,153,Southend-on-Sea,Repair and installation of machinery and equipment
2021,TLH31,41,600,46,Southend-on-Sea,Construction of buildings
2021,TLH31,42,185,14,Southend-on-Sea,Civil engineering
2021,TLH31,43,1380,104,Southend-on-Sea,Specialised construction activities
2021,TLH31,45,800,58,Southend-on-Sea,Motor trades
2021,TLH31,46,1280,91,Southend-on-Sea,Wholesale trade
2021,TLH31,47,2675,204,Southend-on-Sea,Retail trade
2021,TLH31,49-51,695,23,Southend-on-Sea,"Land, water and air transport"
2021,TLH31,52,155,3,Southend-on-Sea,Warehousing and transport support activities
2021,TLH31,53,335,12,Southend-on-Sea,Postal and courier activities
2021,TLH31,55,165,13,Southend-on-Sea,Accommodation
2021,TLH31,56,1825,97,Southend-on-Sea,Food and beverage service activities
2021,TLH31,58-60,155,13,Southend-on-Sea,Publishing; film and TV production and broadcasting
2021,TLH31,61-63,1010,44,Southend-on-Sea,Telecommunications; information technology
2021,TLH31,68,790,80,Southend-on-Sea,"Real estate activities, excluding imputed rental"
2021,TLH31,69,925,40,Southend-on-Sea,Legal and accounting activities
2021,TLH31,70,1880,13,Southend-on-Sea,Head offices and management consultancy
2021,TLH31,71,560,8,Southend-on-Sea,Architectural and engineering activities
2021,TLH31,72-73,260,22,Southend-on-Sea,Research and development; advertising and market research
2021,TLH31,74-75,335,22,Southend-on-Sea,"Other professional, scientific and technical activities"
2021,TLH31,77,160,18,Southend-on-Sea,Rental and leasing activities
2021,TLH31,78-80,1745,48,Southend-on-Sea,Employment activities; tourism and security services
2021,TLH31,81,725,23,Southend-on-Sea,Services to buildings and landscape activities
2021,TLH31,82,1725,16,Southend-on-Sea,Office administration and business support activities
2021,TLH31,86,4725,353,Southend-on-Sea,Human health activities
2021,TLH31,87,1160,37,Southend-on-Sea,Residential care activities
2021,TLH31,88,625,51,Southend-on-Sea,Social work activities
2021,TLH31,90-91,165,21,Southend-on-Sea,"Creative, arts, entertainment and cultural activities"
2021,TLH31,92-93,665,56,Southend-on-Sea,Gambling and betting; sports and recreation activities
2021,TLH31,94,75,2,Southend-on-Sea,Activities of membership organisations
2021,TLH31,95,30,3,Southend-on-Sea,"Repair of computers, personal and household goods"
2021,TLH31,96,430,38,Southend-on-Sea,Other personal service activities
2021,TLH31,AB (1-9),65,3,Southend-on-Sea,"Agriculture, forestry and fishing; mining and quarrying"
2021,TLH31,CA (10-12),80,14,Southend-on-Sea,"Manufacture of food, beverages and tobacco"
2021,TLH31,CB (13-15),70,14,Southend-on-Sea,"Manufacture of textiles, wearing apparel and leather"
2021,TLH31,CC (16-18),570,31,Southend-on-Sea,Manufacture of wood and paper products and printing
2021,TLH31,CD-CG (19-23),425,18,Southend-on-Sea,"Manufacture of petroleum, chemicals and other minerals"
2021,TLH31,CH (24-25),335,14,Southend-on-Sea,Manufacture of basic and fabricated metal products
2021,TLH31,CI-CJ (26-27),455,38,Southend-on-Sea,"Manufacture of electronic, optical and electrical products"
2021,TLH31,CK-CL (28-30),75,3,Southend-on-Sea,Manufacture of machinery and transport equipment
2021,TLH31,DE (35-39),130,13,Southend-on-Sea,"Electricity, gas, water; sewerage and waste management"
2021,TLH31,K (64-66),1140,66,Southend-on-Sea,Financial and insurance activities
2021,TLH31,O (84),2720,215,Southend-on-Sea,Public administration and defence
2021,TLH31,P (85),4085,274,Southend-on-Sea,Education
2021,TLH31,T (97-98),0,8,Southend-on-Sea,Activities of households
2021,TLH32,31-32,220,12,Thurrock,Manufacture of furniture; other manufacturing
2021,TLH32,33,295,43,Thurrock,Repair and installation of machinery and equipment
2021,TLH32,41,775,31,Thurrock,Construction of buildings
2021,TLH32,42,500,72,Thurrock,Civil engineering
2021,TLH32,43,3425,273,Thurrock,Specialised construction activities
2021,TLH32,45,2035,178,Thurrock,Motor trades
2021,TLH32,46,2510,888,Thurrock,Wholesale trade
2021,TLH32,47,4630,331,Thurrock,Retail trade
2021,TLH32,49-51,3540,193,Thurrock,"Land, water and air transport"
2021,TLH32,52,9890,444,Thurrock,Warehousing and transport support activities
2021,TLH32,53,645,40,Thurrock,Postal and courier activities
2021,TLH32,55,135,11,Thurrock,Accommodation
2021,TLH32,56,1345,77,Thurrock,Food and beverage service activities
2021,TLH32,58-60,35,4,Thurrock,Publishing; film and TV production and broadcasting
2021,TLH32,61-63,695,38,Thurrock,Telecommunications; information technology
2021,TLH32,68,585,92,Thurrock,"Real estate activities, excluding imputed rental"
2021,TLH32,69,300,12,Thurrock,Legal and accounting activities
2021,TLH32,70,350,28,Thurrock,Head offices and management consultancy
2021,TLH32,71,755,17,Thurrock,Architectural and engineering activities
2021,TLH32,72-73,25,4,Thurrock,Research and development; advertising and market research
2021,TLH32,74-75,225,93,Thurrock,"Other professional, scientific and technical activities"
2021,TLH32,77,870,100,Thurrock,Rental and leasing activities
2021,TLH32,78-80,1795,63,Thurrock,Employment activities; tourism and security services
2021,TLH32,81,860,22,Thurrock,Services to buildings and landscape activities
2021,TLH32,82,375,17,Thurrock,Office administration and business support activities
2021,TLH32,86,1060,142,Thurrock,Human health activities
2021,TLH32,87,330,14,Thurrock,Residential care activities
2021,TLH32,88,550,70,Thurrock,Social work activities
2021,TLH32,90-91,115,15,Thurrock,"Creative, arts, entertainment and cultural activities"
2021,TLH32,92-93,215,19,Thurrock,Gambling and betting; sports and recreation activities
2021,TLH32,94,70,3,Thurrock,Activities of membership organisations
2021,TLH32,95,85,6,Thurrock,"Repair of computers, personal and household goods"
2021,TLH32,96,330,28,Thurrock,Other personal service activities
2021,TLH32,AB (1-9),85,8,Thurrock,"Agriculture, forestry and fishing; mining and quarrying"
2021,TLH32,CA (10-12),345,42,Thurrock,"Manufacture of food, beverages and tobacco"
2021,TLH32,CB (13-15),55,2,Thurrock,"Manufacture of textiles, wearing apparel and leather"
2021,TLH32,CC (16-18),325,22,Thurrock,Manufacture of wood and paper products and printing
2021,TLH32,CD-CG (19-23),1355,191,Thurrock,"Manufacture of petroleum, chemicals and other minerals"
2021,TLH32,CH (24-25),270,19,Thurrock,Manufacture of basic and fabricated metal products
2021,TLH32,CI-CJ (26-27),10,1,Thurrock,"Manufacture of electronic, optical and electrical products"
2021,TLH32,CK-CL (28-30),95,3,Thurrock,Manufacture of machinery and transport equipment
2021,TLH32,DE (35-39),965,90,Thurrock,"Electricity, gas, water; sewerage and waste management"
2021,TLH32,K (64-66),415,54,Thurrock,Financial and insurance activities
2021,TLH32,O (84),2110,190,Thurrock,Public administration and defence
2021,TLH32,P (85),3485,231,Thurrock,Education
2021,TLH32,T (97-98),0,7,Thurrock,Activities of households
2021,TLH34,31-32,890,42,Essex Haven Gateway,Manufacture of furniture; other manufacturing
2021,TLH34,33,505,43,Essex Haven Gateway,Repair and installation of machinery and equipment
2021,TLH34,41,2600,301,Essex Haven Gateway,Construction of buildings
2021,TLH34,42,1630,153,Essex Haven Gateway,Civil engineering
2021,TLH34,43,4820,406,Essex Haven Gateway,Specialised construction activities
2021,TLH34,45,3400,255,Essex Haven Gateway,Motor trades
2021,TLH34,46,6315,547,Essex Haven Gateway,Wholesale trade
2021,TLH34,47,7045,585,Essex Haven Gateway,Retail trade
2021,TLH34,49-51,2575,104,Essex Haven Gateway,"Land, water and air transport"
2021,TLH34,52,2365,119,Essex Haven Gateway,Warehousing and transport support activities
2021,TLH34,53,900,47,Essex Haven Gateway,Postal and courier activities
