ITL_code,Region_name,SIC07_code,SIC07_description,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
TLM03,Angus and Dundee City,F (41-43),Construction,99,117,120,126,142,146,169,181,201,218,212,169,163,169,178,186,210,207,204,252,272,260,192,242,262,265
TLM03,Angus and Dundee City,G-T,Services sector,1953,1993,2171,2309,2434,2611,2766,2908,3039,3183,3279,3337,3350,3469,3518,3585,3733,3792,3854,3899,4034,4289,4139,4443,4727,5289
TLM11,East Lothian and Midlothian,A-E,Production sector,363,341,326,311,315,333,339,327,372,384,391,384,376,376,376,448,490,462,502,524,531,521,493,529,575,666
TLM11,East Lothian and Midlothian,F (41-43),Construction,94,111,114,118,134,137,160,171,191,207,206,163,158,166,178,240,269,280,243,263,267,267,199,242,252,287
TLM11,East Lothian and Midlothian,G-T,Services sector,959,996,1086,1148,1209,1293,1370,1426,1476,1531,1588,1586,1629,1703,1778,1870,1962,2106,2223,2350,2519,2677,2600,2787,3110,3403
TLM12,Falkirk,A-E,Production sector,713,661,662,641,635,709,756,833,844,779,910,860,908,729,685,732,753,962,950,822,732,691,702,766,778,730
TLM12,Falkirk,F (41-43),Construction,109,129,133,137,152,158,182,193,210,231,223,188,181,181,181,201,218,228,269,370,368,371,271,343,323,338
TLM12,Falkirk,G-T,Services sector,1248,1254,1319,1419,1486,1590,1667,1773,1917,2017,2126,2154,2144,2284,2314,2359,2451,2380,2349,2485,2721,2942,2840,2934,3156,3407
TLM13,City of Edinburgh,A-E,Production sector,1332,1216,1233,1166,1115,1066,1146,1135,1329,1319,1469,1418,1342,1270,1209,1285,1358,1365,1478,1519,1538,1791,1896,1843,2014,2162
TLM13,City of Edinburgh,F (41-43),Construction,380,442,453,490,564,594,677,711,789,846,742,553,532,538,591,676,608,589,565,613,643,632,481,596,785,994
TLM13,City of Edinburgh,G-T,Services sector,7907,8079,8814,9717,10536,11597,12657,13467,13949,14752,14718,15849,15889,15969,16791,17376,18081,18580,20365,21769,22475,23357,21916,24430,27800,31125
TLM14,West Lothian,A-E,Production sector,652,629,609,568,554,569,584,582,602,599,633,550,592,595,594,578,630,679,776,751,787,793,716,884,963,1024
TLM14,West Lothian,F (41-43),Construction,258,306,315,320,357,362,424,459,509,558,583,480,466,489,457,448,431,485,496,417,461,453,459,586,876,974
TLM14,West Lothian,G-T,Services sector,1381,1422,1479,1599,1712,1854,1958,2044,2176,2288,2359,2401,2471,2616,2717,2677,2829,3001,2981,3295,3452,3583,3555,3677,3927,4286
TLM20,Highlands and Islands,A-E,Production sector,1425,1337,1347,1307,1392,1451,1563,1661,1767,1788,2038,2115,2186,2391,2461,2496,2623,2597,2511,2850,2860,3061,2819,2838,3068,3386
TLM20,Highlands and Islands,F (41-43),Construction,377,433,450,428,454,548,578,643,660,708,757,631,646,663,666,749,804,837,828,852,876,896,674,878,944,1041
TLM20,Highlands and Islands,G-T,Services sector,3895,4199,4369,4727,4746,5219,5659,6039,6253,6486,6784,6771,6850,7198,7262,7514,7711,7760,7966,8452,8575,8918,8623,9100,10153,11093
TLM31,East Dunbartonshire and West Dunbartonshire,A-E,Production sector,310,303,308,322,335,358,391,408,458,442,467,466,457,467,449,414,476,485,504,517,529,542,575,660,734,913
TLM31,East Dunbartonshire and West Dunbartonshire,F (41-43),Construction,64,69,75,73,75,86,86,97,107,114,129,102,101,107,98,122,127,142,126,132,122,118,99,114,132,158
TLM31,East Dunbartonshire and West Dunbartonshire,G-T,Services sector,1213,1251,1303,1398,1437,1502,1596,1717,1771,1789,1856,1817,1806,1869,1898,1974,2112,2167,2323,2483,2618,2727,2418,2633,2882,3170
TLM32,Glasgow City,A-E,Production sector,1669,1502,1423,1407,1450,1514,1602,1706,1870,1852,2052,2018,1857,1915,2016,2024,1897,1845,1709,2000,2010,2173,2567,2440,2736,3370
TLM32,Glasgow City,F (41-43),Construction,652,706,760,758,801,864,849,960,1029,1090,1141,902,915,942,890,937,919,999,1034,1129,1073,1093,881,1076,1166,1447
TLM32,Glasgow City,G-T,Services sector,8432,8833,9190,10021,10183,10763,11748,12711,13296,13749,14107,14395,14094,14499,14742,15543,16230,16375,16848,17551,17992,19004,18189,20224,22718,24574
TLM33,"Inverclyde, East Renfrewshire, and Renfrewshire",A-E,Production sector,962,859,918,894,920,912,968,951,1002,857,907,869,843,899,840,824,902,898,885,893,897,962,1212,1232,1070,1100
TLM33,"Inverclyde, East Renfrewshire, and Renfrewshire",F (41-43),Construction,189,204,222,217,224,249,249,279,306,320,349,288,293,300,329,355,387,442,407,470,403,430,327,416,412,472
TLM33,"Inverclyde, East Renfrewshire, and Renfrewshire",G-T,Services sector,2497,2599,2730,2970,3083,3228,3436,3610,3731,3796,4038,3954,3923,4052,4230,4435,4823,4945,4971,5183,5330,5358,4932,5501,5773,6285
TLM34,North Lanarkshire,A-E,Production sector,1131,1011,1004,1008,1038,1080,1115,1131,1210,1161,1215,1180,1105,1138,1255,1409,1706,1550,1507,1605,1656,1794,1682,1571,1530,1832
TLM34,North Lanarkshire,F (41-43),Construction,357,384,418,408,420,471,472,529,583,609,672,554,560,577,607,628,706,739,747,763,835,846,792,878,1048,1175
TLM34,North Lanarkshire,G-T,Services sector,2298,2395,2488,2749,2869,3032,3253,3489,3627,3717,3969,3967,4005,4073,4050,4154,4491,4704,4940,5354,5422,5653,5554,6175,6633,7384
TLM50,Aberdeen City and Aberdeenshire,A-E,Production sector,2696,2542,2448,2569,2677,2452,2522,2770,3273,3683,4226,4045,4105,4101,4583,4829,5096,5062,4214,4367,4224,4343,3914,3911,4130,4218
TLM50,Aberdeen City and Aberdeenshire,F (41-43),Construction,520,490,519,536,561,589,676,710,750,816,935,727,759,798,807,844,862,928,930,1013,971,972,788,685,870,1047
TLM50,Aberdeen City and Aberdeenshire,G-T,Services sector,5021,5186,5445,5968,6233,6541,6935,7226,8138,9097,9892,10001,10306,10768,11208,11999,12506,11951,11337,11140,11491,11633,10734,11238,12027,13086
TLM91,Scottish Borders,A-E,Production sector,513,469,477,463,479,478,461,430,458,457,459,442,435,446,435,467,555,533,470,546,573,575,556,538,529,544
TLM91,Scottish Borders,F (41-43),Construction,59,65,69,69,72,80,81,91,101,106,115,93,92,96,100,118,113,123,141,129,122,140,120,154,169,172
TLM91,Scottish Borders,G-T,Services sector,754,779,808,878,911,960,1019,1082,1152,1175,1232,1234,1258,1301,1337,1377,1446,1497,1555,1609,1691,1726,1689,1839,1952,2094
TLM92,Dumfries and Galloway,A-E,Production sector,633,616,656,676,693,727,714,689,763,773,817,814,756,791,792,839,869,823,785,866,867,860,894,947,972,997
TLM92,Dumfries and Galloway,F (41-43),Construction,79,86,92,92,97,106,108,121,133,139,149,121,121,125,129,142,150,156,168,174,169,177,145,181,186,192
TLM92,Dumfries and Galloway,G-T,Services sector,1170,1242,1322,1434,1452,1547,1647,1722,1771,1780,1889,1851,1837,1915,1972,2064,2163,2185,2275,2383,2359,2528,2374,2440,2647,2960
TLM93,North Ayrshire and East Ayrshire,A-E,Production sector,789,795,814,757,714,741,720,750,834,851,860,856,863,877,931,957,1001,930,926,977,978,1040,1058,1078,1238,1444
TLM93,North Ayrshire and East Ayrshire,F (41-43),Construction,136,149,160,159,169,185,186,209,228,240,254,204,204,211,212,204,201,228,242,256,240,262,219,273,308,354
TLM93,North Ayrshire and East Ayrshire,G-T,Services sector,1384,1446,1506,1655,1699,1764,1884,2047,2152,2217,2351,2340,2333,2353,2384,2495,2546,2602,2674,2807,2790,2807,2747,2952,3177,3540
TLM94,South Ayrshire,A-E,Production sector,393,376,421,412,432,447,487,480,527,475,499,503,525,553,530,499,553,520,475,508,541,521,487,422,531,665
TLM94,South Ayrshire,F (41-43),Construction,47,52,55,55,59,64,64,72,78,82,85,68,68,70,76,91,117,120,134,181,187,159,135,151,145,155
TLM94,South Ayrshire,G-T,Services sector,935,971,1019,1101,1146,1183,1237,1327,1380,1407,1475,1474,1477,1489,1491,1506,1533,1597,1648,1686,1707,1782,1571,1724,1924,2081
TLM95,South Lanarkshire,A-E,Production sector,1036,957,934,932,985,1051,1069,1120,1269,1251,1342,1389,1255,1238,1343,1462,1548,1450,1373,1428,1343,1380,1266,1135,1279,1372
TLM95,South Lanarkshire,F (41-43),Construction,309,337,364,357,370,407,421,466,516,534,578,495,500,505,512,574,619,671,709,706,669,663,590,661,779,962
TLM95,South Lanarkshire,G-T,Services sector,2156,2251,2319,2518,2613,2762,2966,3197,3407,3499,3681,3656,3707,3821,3869,3969,4063,4126,4317,4692,4753,4888,4666,5011,5420,5939
TLN06,Belfast,A-E,Production sector,633,675,702,722,708,743,782,832,895,898,1016,1045,939,915,933,976,974,1011,991,1011,1091,1233,1233,1117,1130,1315
TLN06,Belfast,F (41-43),Construction,257,306,355,398,415,468,502,577,635,666,604,458,435,429,420,455,458,498,508,499,524,646,518,599,614,827
TLN06,Belfast,G-T,Services sector,4745,5010,5403,5689,5976,6600,7033,7407,7773,8147,8260,8399,8204,8498,8739,9255,9376,9713,10525,11326,11644,11942,11415,13371,14774,16316
TLN07,"Armagh City, Banbridge and Craigavon",A-E,Production sector,469,475,522,526,532,569,580,595,607,652,644,582,607,602,638,738,769,837,905,912,993,1074,981,1067,1100,1190
TLN07,"Armagh City, Banbridge and Craigavon",F (41-43),Construction,107,126,146,164,167,181,195,225,249,265,249,199,188,187,180,190,206,233,241,251,307,337,283,334,421,491
TLN07,"Armagh City, Banbridge and Craigavon",G-T,Services sector,1065,1121,1176,1290,1335,1420,1509,1589,1716,1814,1839,1852,1858,1929,1977,2057,2162,2188,2374,2498,2589,2715,2690,2949,3169,3622
TLN08,"Newry, Mourne and Down",A-E,Production sector,291,295,311,305,314,325,340,347,366,385,426,426,433,461,488,567,590,665,695,709,773,778,759,713,792,869
TLN08,"Newry, Mourne and Down",F (41-43),Construction,105,125,146,163,171,197,212,242,265,277,246,182,172,170,162,172,221,252,262,267,283,304,278,311,344,414
TLN08,"Newry, Mourne and Down",G-T,Services sector,896,952,1029,1098,1131,1213,1269,1342,1420,1445,1502,1468,1448,1529,1609,1647,1730,1686,1821,1909,1956,2156,2082,2335,2517,2725
TLN09,Ards and North Down,A-E,Production sector,173,179,193,197,199,201,198,201,207,219,226,202,202,212,224,218,211,215,246,264,257,265,226,248,257,256
TLN09,Ards and North Down,F (41-43),Construction,52,62,73,80,86,104,112,126,138,143,121,84,80,78,65,63,67,78,86,81,94,95,76,89,108,116
TLN09,Ards and North Down,G-T,Services sector,834,872,921,970,1012,1082,1113,1201,1285,1320,1360,1337,1309,1355,1412,1372,1451,1446,1581,1692,1770,1845,1844,1953,2073,2267
TLN0A,Derry City and Strabane,A-E,Production sector,315,327,333,311,307,377,337,360,386,357,382,368,375,368,402,472,452,506,462,458,516,598,607,580,609,588
TLN0A,Derry City and Strabane,F (41-43),Construction,54,64,75,84,88,99,107,122,135,141,127,96,91,90,82,89,96,122,150,162,175,213,192,235,276,293
TLN0A,Derry City and Strabane,G-T,Services sector,919,960,1000,1065,1109,1215,1289,1411,1519,1540,1607,1647,1608,1661,1730,1687,1743,1700,1884,2040,2032,2145,2172,2356,2597,2816
TLN0B,Mid Ulster,A-E,Production sector,594,605,652,644,638,700,688,712,729,779,761,668,776,773,815,1024,1069,1189,1157,1136,1254,1458,1289,1307,1539,1631
TLN0B,Mid Ulster,F (41-43),Construction,184,220,257,285,301,350,376,429,470,491,431,314,298,294,251,253,311,367,417,439,537,523,471,601,648,729
TLN0B,Mid Ulster,G-T,Services sector,752,801,875,911,937,1028,1090,1135,1203,1241,1242,1212,1226,1270,1323,1297,1343,1275,1406,1533,1591,1701,1650,1892,2073,2263
TLN0C,Causeway Coast and Glens,A-E,Production sector,264,273,297,300,306,318,311,298,318,317,324,324,346,360,383,423,411,413,472,464,419,408,355,348,385,393
TLN0C,Causeway Coast and Glens,F (41-43),Construction,76,90,105,117,122,137,147,169,186,196,178,135,128,127,114,117,112,142,169,197,194,202,160,177,191,233
TLN0C,Causeway Coast and Glens,G-T,Services sector,779,824,913,916,945,1036,1088,1161,1243,1274,1285,1264,1262,1324,1368,1341,1386,1352,1414,1502,1540,1638,1603,1837,1990,2162
TLN0D,Antrim and Newtownabbey,A-E,Production sector,401,406,407,398,413,368,380,386,406,415,377,342,364,362,398,465,528,558,577,611,638,674,721,732,631,713
TLN0D,Antrim and Newtownabbey,F (41-43),Construction,141,167,193,219,226,248,266,308,339,356,333,260,249,246,209,213,204,246,263,262,268,305,272,320,354,481
TLN0D,Antrim and Newtownabbey,G-T,Services sector,1066,1124,1225,1310,1343,1459,1510,1552,1643,1743,1773,1778,1797,1880,1935,1862,1982,1995,2076,2234,2278,2418,2417,2563,2782,3055
TLN0E,Lisburn and Castlereagh,A-E,Production sector,247,258,283,280,271,287,284,296,300,304,314,300,305,304,337,393,353,392,394,382,437,485,451,475,499,525
TLN0E,Lisburn and Castlereagh,F (41-43),Construction,103,121,140,160,163,176,189,220,243,255,244,195,186,184,184,213,244,286,272,309,378,447,397,446,544,646
TLN0E,Lisburn and Castlereagh,G-T,Services sector,1093,1145,1221,1304,1356,1455,1500,1578,1678,1747,1751,1772,1766,1824,1900,1884,1980,2014,2176,2239,2315,2421,2328,2588,2804,3123
TLN0F,Mid and East Antrim,A-E,Production sector,1151,1187,1295,1164,1208,1165,1241,1173,1220,1210,1314,1564,1501,1285,1596,1595,1471,1737,1561,1175,679,725,764,719,813,887
TLN0F,Mid and East Antrim,F (41-43),Construction,59,70,82,90,94,107,115,132,145,153,137,103,97,96,82,90,105,119,145,146,148,155,141,151,175,223
TLN0F,Mid and East Antrim,G-T,Services sector,717,756,829,864,880,946,1007,1041,1092,1123,1154,1126,1126,1177,1244,1217,1273,1305,1377,1450,1529,1615,1503,1742,1838,2042
TLN0G,Fermanagh and Omagh,A-E,Production sector,293,302,326,317,330,343,351,364,377,388,381,341,336,320,357,354,374,415,457,504,562,614,621,618,675,711
TLN0G,Fermanagh and Omagh,F (41-43),Construction,64,76,88,99,103,117,125,144,159,165,151,114,109,108,98,96,121,156,179,186,195,198,177,202,211,250
TLN0G,Fermanagh and Omagh,G-T,Services sector,703,736,771,827,855,929,987,1069,1138,1149,1181,1195,1181,1216,1300,1218,1301,1240,1306,1383,1419,1486,1470,1641,1766,1966
