ITL321CD,year,SIC07_code,value,Region_name,SIC07_description
TLC11,1999,47,232,Hartlepool and Stockton-on-Tees,Retail trade
TLC11,1999,49-51,157,Hartlepool and Stockton-on-Tees,"Land, water and air transport"
TLC11,1999,52,17,Hartlepool and Stockton-on-Tees,Warehousing and transport support activities
TLC11,1999,53,26,Hartlepool and Stockton-on-Tees,Postal and courier activities
TLC11,1999,55,6,Hartlepool and Stockton-on-Tees,Accommodation
TLC11,1999,56,65,Hartlepool and Stockton-on-Tees,Food and beverage service activities
TLC11,1999,58-60,8,Hartlepool and Stockton-on-Tees,Publishing; film and TV production and broadcasting
TLC11,1999,61-63,31,Hartlepool and Stockton-on-Tees,Telecommunications; information technology
TLC11,1999,68,86,Hartlepool and Stockton-on-Tees,"Real estate activities, excluding imputed rental"
TLC11,1999,68IMP,394,Hartlepool and Stockton-on-Tees,Owner-occupiers' imputed rental
TLC11,1999,69,28,Hartlepool and Stockton-on-Tees,Legal and accounting activities
TLC11,1999,70,10,Hartlepool and Stockton-on-Tees,Head offices and management consultancy
TLC11,1999,71,64,Hartlepool and Stockton-on-Tees,Architectural and engineering activities
TLC11,1999,72-73,38,Hartlepool and Stockton-on-Tees,Research and development; advertising and market research
TLC11,1999,74-75,9,Hartlepool and Stockton-on-Tees,"Other professional, scientific and technical activities"
TLC11,1999,77,31,Hartlepool and Stockton-on-Tees,Rental and leasing activities
TLC11,1999,78-80,50,Hartlepool and Stockton-on-Tees,Employment activities; tourism and security services
TLC11,1999,81,6,Hartlepool and Stockton-on-Tees,Services to buildings and landscape activities
TLC11,1999,82,44,Hartlepool and Stockton-on-Tees,Office administration and business support activities
TLC11,1999,86,181,Hartlepool and Stockton-on-Tees,Human health activities
TLC11,1999,87,28,Hartlepool and Stockton-on-Tees,Residential care activities
TLC11,1999,88,47,Hartlepool and Stockton-on-Tees,Social work activities
TLC11,1999,90-91,8,Hartlepool and Stockton-on-Tees,"Creative, arts, entertainment and cultural activities"
TLC11,1999,92-93,23,Hartlepool and Stockton-on-Tees,Gambling and betting; sports and recreation activities
TLC11,1999,94,14,Hartlepool and Stockton-on-Tees,Activities of membership organisations
TLC11,1999,95,5,Hartlepool and Stockton-on-Tees,"Repair of computers, personal and household goods"
TLC11,1999,96,26,Hartlepool and Stockton-on-Tees,Other personal service activities
TLC11,1999,AB (1-9),13,Hartlepool and Stockton-on-Tees,"Agriculture, forestry and fishing; mining and quarrying"
TLC11,1999,CA (10-12),103,Hartlepool and Stockton-on-Tees,"Manufacture of food, beverages and tobacco"
TLC11,1999,CB (13-15),9,Hartlepool and Stockton-on-Tees,"Manufacture of textiles, wearing apparel and leather"
TLC11,1999,CC (16-18),23,Hartlepool and Stockton-on-Tees,Manufacture of wood and paper products and printing
TLC11,1999,CD-CG (19-23),369,Hartlepool and Stockton-on-Tees,"Manufacture of petroleum, chemicals and other minerals"
TLC11,1999,CH (24-25),106,Hartlepool and Stockton-on-Tees,Manufacture of basic and fabricated metal products
TLC11,1999,CI-CJ (26-27),16,Hartlepool and Stockton-on-Tees,"Manufacture of electronic, optical and electrical products"
TLC11,1999,CK-CL (28-30),89,Hartlepool and Stockton-on-Tees,Manufacture of machinery and transport equipment
TLC11,1999,DE (35-39),225,Hartlepool and Stockton-on-Tees,"Electricity, gas, water; sewerage and waste management"
TLC11,1999,K (64-66),135,Hartlepool and Stockton-on-Tees,Financial and insurance activities
TLC11,1999,O (84),118,Hartlepool and Stockton-on-Tees,Public administration and defence
TLC11,1999,P (85),163,Hartlepool and Stockton-on-Tees,Education
TLC11,1999,T (97-98),4,Hartlepool and Stockton-on-Tees,Activities of households
TLC11,2000,31-32,11,Hartlepool and Stockton-on-Tees,Manufacture of furniture; other manufacturing
TLC11,2000,33,24,Hartlepool and Stockton-on-Tees,Repair and installation of machinery and equipment
TLC11,2000,41,115,Hartlepool and Stockton-on-Tees,Construction of buildings
TLC11,2000,42,86,Hartlepool and Stockton-on-Tees,Civil engineering
TLC11,2000,43,124,Hartlepool and Stockton-on-Tees,Specialised construction activities
TLC11,2000,45,52,Hartlepool and Stockton-on-Tees,Motor trades
TLC11,2000,46,103,Hartlepool and Stockton-on-Tees,Wholesale trade
TLC11,2000,47,217,Hartlepool and Stockton-on-Tees,Retail trade
TLC11,2000,49-51,155,Hartlepool and Stockton-on-Tees,"Land, water and air transport"
TLC11,2000,52,17,Hartlepool and Stockton-on-Tees,Warehousing and transport support activities
TLC11,2000,53,29,Hartlepool and Stockton-on-Tees,Postal and courier activities
TLC11,2000,55,6,Hartlepool and Stockton-on-Tees,Accommodation
TLC11,2000,56,71,Hartlepool and Stockton-on-Tees,Food and beverage service activities
TLC11,2000,58-60,8,Hartlepool and Stockton-on-Tees,Publishing; film and TV production and broadcasting
TLC11,2000,61-63,31,Hartlepool and Stockton-on-Tees,Telecommunications; information technology
TLC11,2000,68,89,Hartlepool and Stockton-on-Tees,"Real estate activities, excluding imputed rental"
TLC11,2000,68IMP,406,Hartlepool and Stockton-on-Tees,Owner-occupiers' imputed rental
TLC11,2000,69,29,Hartlepool and Stockton-on-Tees,Legal and accounting activities
TLC11,2000,70,12,Hartlepool and Stockton-on-Tees,Head offices and management consultancy
TLC11,2000,71,76,Hartlepool and Stockton-on-Tees,Architectural and engineering activities
TLC11,2000,72-73,32,Hartlepool and Stockton-on-Tees,Research and development; advertising and market research
TLC11,2000,74-75,10,Hartlepool and Stockton-on-Tees,"Other professional, scientific and technical activities"
TLC11,2000,77,41,Hartlepool and Stockton-on-Tees,Rental and leasing activities
TLC11,2000,78-80,51,Hartlepool and Stockton-on-Tees,Employment activities; tourism and security services
TLC11,2000,81,6,Hartlepool and Stockton-on-Tees,Services to buildings and landscape activities
TLC11,2000,82,42,Hartlepool and Stockton-on-Tees,Office administration and business support activities
TLC11,2000,86,192,Hartlepool and Stockton-on-Tees,Human health activities
TLC11,2000,87,31,Hartlepool and Stockton-on-Tees,Residential care activities
TLC11,2000,88,50,Hartlepool and Stockton-on-Tees,Social work activities
TLC11,2000,90-91,9,Hartlepool and Stockton-on-Tees,"Creative, arts, entertainment and cultural activities"
TLC11,2000,92-93,22,Hartlepool and Stockton-on-Tees,Gambling and betting; sports and recreation activities
TLC11,2000,94,16,Hartlepool and Stockton-on-Tees,Activities of membership organisations
TLC11,2000,95,5,Hartlepool and Stockton-on-Tees,"Repair of computers, personal and household goods"
TLC11,2000,96,30,Hartlepool and Stockton-on-Tees,Other personal service activities
TLC11,2000,AB (1-9),13,Hartlepool and Stockton-on-Tees,"Agriculture, forestry and fishing; mining and quarrying"
TLC11,2000,CA (10-12),103,Hartlepool and Stockton-on-Tees,"Manufacture of food, beverages and tobacco"
TLC11,2000,CB (13-15),8,Hartlepool and Stockton-on-Tees,"Manufacture of textiles, wearing apparel and leather"
TLC11,2000,CC (16-18),21,Hartlepool and Stockton-on-Tees,Manufacture of wood and paper products and printing
TLC11,2000,CD-CG (19-23),390,Hartlepool and Stockton-on-Tees,"Manufacture of petroleum, chemicals and other minerals"
TLC11,2000,CH (24-25),102,Hartlepool and Stockton-on-Tees,Manufacture of basic and fabricated metal products
TLC11,2000,CI-CJ (26-27),16,Hartlepool and Stockton-on-Tees,"Manufacture of electronic, optical and electrical products"
TLC11,2000,CK-CL (28-30),79,Hartlepool and Stockton-on-Tees,Manufacture of machinery and transport equipment
TLC11,2000,DE (35-39),203,Hartlepool and Stockton-on-Tees,"Electricity, gas, water; sewerage and waste management"
TLC11,2000,K (64-66),126,Hartlepool and Stockton-on-Tees,Financial and insurance activities
TLC11,2000,O (84),117,Hartlepool and Stockton-on-Tees,Public administration and defence
TLC11,2000,P (85),180,Hartlepool and Stockton-on-Tees,Education
TLC11,2000,T (97-98),5,Hartlepool and Stockton-on-Tees,Activities of households
TLC11,2001,31-32,11,Hartlepool and Stockton-on-Tees,Manufacture of furniture; other manufacturing
TLC11,2001,33,21,Hartlepool and Stockton-on-Tees,Repair and installation of machinery and equipment
TLC11,2001,41,119,Hartlepool and Stockton-on-Tees,Construction of buildings
TLC11,2001,42,83,Hartlepool and Stockton-on-Tees,Civil engineering
TLC11,2001,43,125,Hartlepool and Stockton-on-Tees,Specialised construction activities
TLC11,2001,45,63,Hartlepool and Stockton-on-Tees,Motor trades
TLC11,2001,46,130,Hartlepool and Stockton-on-Tees,Wholesale trade
TLC11,2001,47,230,Hartlepool and Stockton-on-Tees,Retail trade
TLC11,2001,49-51,171,Hartlepool and Stockton-on-Tees,"Land, water and air transport"
TLC11,2001,52,23,Hartlepool and Stockton-on-Tees,Warehousing and transport support activities
TLC11,2001,53,30,Hartlepool and Stockton-on-Tees,Postal and courier activities
TLC11,2001,55,9,Hartlepool and Stockton-on-Tees,Accommodation
TLC11,2001,56,79,Hartlepool and Stockton-on-Tees,Food and beverage service activities
TLC11,2001,58-60,8,Hartlepool and Stockton-on-Tees,Publishing; film and TV production and broadcasting
TLC11,2001,61-63,40,Hartlepool and Stockton-on-Tees,Telecommunications; information technology
TLC11,2001,68,86,Hartlepool and Stockton-on-Tees,"Real estate activities, excluding imputed rental"
TLC11,2001,68IMP,414,Hartlepool and Stockton-on-Tees,Owner-occupiers' imputed rental
TLC11,2001,69,28,Hartlepool and Stockton-on-Tees,Legal and accounting activities
TLC11,2001,70,14,Hartlepool and Stockton-on-Tees,Head offices and management consultancy
TLC11,2001,71,60,Hartlepool and Stockton-on-Tees,Architectural and engineering activities
TLC11,2001,72-73,24,Hartlepool and Stockton-on-Tees,Research and development; advertising and market research
TLC11,2001,74-75,10,Hartlepool and Stockton-on-Tees,"Other professional, scientific and technical activities"
TLC11,2001,77,49,Hartlepool and Stockton-on-Tees,Rental and leasing activities
TLC11,2001,78-80,51,Hartlepool and Stockton-on-Tees,Employment activities; tourism and security services
TLC11,2001,81,6,Hartlepool and Stockton-on-Tees,Services to buildings and landscape activities
TLC11,2001,82,46,Hartlepool and Stockton-on-Tees,Office administration and business support activities
TLC11,2001,86,198,Hartlepool and Stockton-on-Tees,Human health activities
TLC11,2001,87,32,Hartlepool and Stockton-on-Tees,Residential care activities
TLC11,2001,88,58,Hartlepool and Stockton-on-Tees,Social work activities
TLC11,2001,90-91,9,Hartlepool and Stockton-on-Tees,"Creative, arts, entertainment and cultural activities"
TLC11,2001,92-93,23,Hartlepool and Stockton-on-Tees,Gambling and betting; sports and recreation activities
TLC11,2001,94,15,Hartlepool and Stockton-on-Tees,Activities of membership organisations
TLC11,2001,95,7,Hartlepool and Stockton-on-Tees,"Repair of computers, personal and household goods"
TLC11,2001,96,31,Hartlepool and Stockton-on-Tees,Other personal service activities
TLC11,2001,AB (1-9),11,Hartlepool and Stockton-on-Tees,"Agriculture, forestry and fishing; mining and quarrying"
TLC11,2001,CA (10-12),102,Hartlepool and Stockton-on-Tees,"Manufacture of food, beverages and tobacco"
TLC11,2001,CB (13-15),8,Hartlepool and Stockton-on-Tees,"Manufacture of textiles, wearing apparel and leather"
TLC11,2001,CC (16-18),21,Hartlepool and Stockton-on-Tees,Manufacture of wood and paper products and printing
TLC11,2001,CD-CG (19-23),319,Hartlepool and Stockton-on-Tees,"Manufacture of petroleum, chemicals and other minerals"
TLC11,2001,CH (24-25),93,Hartlepool and Stockton-on-Tees,Manufacture of basic and fabricated metal products
TLC11,2001,CI-CJ (26-27),15,Hartlepool and Stockton-on-Tees,"Manufacture of electronic, optical and electrical products"
TLC11,2001,CK-CL (28-30),78,Hartlepool and Stockton-on-Tees,Manufacture of machinery and transport equipment
TLC11,2001,DE (35-39),194,Hartlepool and Stockton-on-Tees,"Electricity, gas, water; sewerage and waste management"
TLC11,2001,K (64-66),123,Hartlepool and Stockton-on-Tees,Financial and insurance activities
TLC11,2001,O (84),122,Hartlepool and Stockton-on-Tees,Public administration and defence
TLC11,2001,P (85),192,Hartlepool and Stockton-on-Tees,Education
TLC11,2001,T (97-98),4,Hartlepool and Stockton-on-Tees,Activities of households
TLC11,2002,31-32,13,Hartlepool and Stockton-on-Tees,Manufacture of furniture; other manufacturing
TLC11,2002,33,30,Hartlepool and Stockton-on-Tees,Repair and installation of machinery and equipment
TLC11,2002,41,135,Hartlepool and Stockton-on-Tees,Construction of buildings
TLC11,2002,42,77,Hartlepool and Stockton-on-Tees,Civil engineering
TLC11,2002,43,128,Hartlepool and Stockton-on-Tees,Specialised construction activities
TLC11,2002,45,69,Hartlepool and Stockton-on-Tees,Motor trades
TLC11,2002,46,136,Hartlepool and Stockton-on-Tees,Wholesale trade
TLC11,2002,47,243,Hartlepool and Stockton-on-Tees,Retail trade
TLC11,2002,49-51,164,Hartlepool and Stockton-on-Tees,"Land, water and air transport"
TLC11,2002,52,23,Hartlepool and Stockton-on-Tees,Warehousing and transport support activities
TLC11,2002,53,34,Hartlepool and Stockton-on-Tees,Postal and courier activities
TLC11,2002,55,11,Hartlepool and Stockton-on-Tees,Accommodation
TLC11,2002,56,88,Hartlepool and Stockton-on-Tees,Food and beverage service activities
TLC11,2002,58-60,8,Hartlepool and Stockton-on-Tees,Publishing; film and TV production and broadcasting
TLC11,2002,61-63,46,Hartlepool and Stockton-on-Tees,Telecommunications; information technology
TLC11,2002,68,88,Hartlepool and Stockton-on-Tees,"Real estate activities, excluding imputed rental"
TLC11,2002,68IMP,406,Hartlepool and Stockton-on-Tees,Owner-occupiers' imputed rental
TLC11,2002,69,27,Hartlepool and Stockton-on-Tees,Legal and accounting activities
TLC11,2002,70,11,Hartlepool and Stockton-on-Tees,Head offices and management consultancy
TLC11,2002,71,67,Hartlepool and Stockton-on-Tees,Architectural and engineering activities
TLC11,2002,72-73,27,Hartlepool and Stockton-on-Tees,Research and development; advertising and market research
TLC11,2002,74-75,11,Hartlepool and Stockton-on-Tees,"Other professional, scientific and technical activities"
TLC11,2002,77,53,Hartlepool and Stockton-on-Tees,Rental and leasing activities
TLC11,2002,78-80,47,Hartlepool and Stockton-on-Tees,Employment activities; tourism and security services
TLC11,2002,81,6,Hartlepool and Stockton-on-Tees,Services to buildings and landscape activities
TLC11,2002,82,47,Hartlepool and Stockton-on-Tees,Office administration and business support activities
TLC11,2002,86,206,Hartlepool and Stockton-on-Tees,Human health activities
TLC11,2002,87,36,Hartlepool and Stockton-on-Tees,Residential care activities
TLC11,2002,88,71,Hartlepool and Stockton-on-Tees,Social work activities
TLC11,2002,90-91,10,Hartlepool and Stockton-on-Tees,"Creative, arts, entertainment and cultural activities"
TLC11,2002,92-93,34,Hartlepool and Stockton-on-Tees,Gambling and betting; sports and recreation activities
TLC11,2002,94,18,Hartlepool and Stockton-on-Tees,Activities of membership organisations
TLC11,2002,95,9,Hartlepool and Stockton-on-Tees,"Repair of computers, personal and household goods"
TLC11,2002,96,33,Hartlepool and Stockton-on-Tees,Other personal service activities
TLC11,2002,AB (1-9),13,Hartlepool and Stockton-on-Tees,"Agriculture, forestry and fishing; mining and quarrying"
TLC11,2002,CA (10-12),96,Hartlepool and Stockton-on-Tees,"Manufacture of food, beverages and tobacco"
TLC11,2002,CB (13-15),7,Hartlepool and Stockton-on-Tees,"Manufacture of textiles, wearing apparel and leather"
TLC11,2002,CC (16-18),25,Hartlepool and Stockton-on-Tees,Manufacture of wood and paper products and printing
TLC11,2002,CD-CG (19-23),334,Hartlepool and Stockton-on-Tees,"Manufacture of petroleum, chemicals and other minerals"
TLC11,2002,CH (24-25),99,Hartlepool and Stockton-on-Tees,Manufacture of basic and fabricated metal products
TLC11,2002,CI-CJ (26-27),17,Hartlepool and Stockton-on-Tees,"Manufacture of electronic, optical and electrical products"
TLC11,2002,CK-CL (28-30),84,Hartlepool and Stockton-on-Tees,Manufacture of machinery and transport equipment
TLC11,2002,DE (35-39),229,Hartlepool and Stockton-on-Tees,"Electricity, gas, water; sewerage and waste management"
TLC11,2002,K (64-66),132,Hartlepool and Stockton-on-Tees,Financial and insurance activities
TLC11,2002,O (84),120,Hartlepool and Stockton-on-Tees,Public administration and defence
TLC11,2002,P (85),210,Hartlepool and Stockton-on-Tees,Education
TLC11,2002,T (97-98),4,Hartlepool and Stockton-on-Tees,Activities of households
TLC11,2003,31-32,15,Hartlepool and Stockton-on-Tees,Manufacture of furniture; other manufacturing
TLC11,2003,33,29,Hartlepool and Stockton-on-Tees,Repair and installation of machinery and equipment
TLC11,2003,41,146,Hartlepool and Stockton-on-Tees,Construction of buildings
TLC11,2003,42,83,Hartlepool and Stockton-on-Tees,Civil engineering
TLC11,2003,43,176,Hartlepool and Stockton-on-Tees,Specialised construction activities
TLC11,2003,45,83,Hartlepool and Stockton-on-Tees,Motor trades
TLC11,2003,46,132,Hartlepool and Stockton-on-Tees,Wholesale trade
TLC11,2003,47,242,Hartlepool and Stockton-on-Tees,Retail trade
TLC11,2003,49-51,180,Hartlepool and Stockton-on-Tees,"Land, water and air transport"
TLC11,2003,52,23,Hartlepool and Stockton-on-Tees,Warehousing and transport support activities
TLC11,2003,53,31,Hartlepool and Stockton-on-Tees,Postal and courier activities
TLC11,2003,55,10,Hartlepool and Stockton-on-Tees,Accommodation
TLC11,2003,56,85,Hartlepool and Stockton-on-Tees,Food and beverage service activities
TLC11,2003,58-60,9,Hartlepool and Stockton-on-Tees,Publishing; film and TV production and broadcasting
TLC11,2003,61-63,49,Hartlepool and Stockton-on-Tees,Telecommunications; information technology
TLC11,2003,68,96,Hartlepool and Stockton-on-Tees,"Real estate activities, excluding imputed rental"
TLC11,2003,68IMP,396,Hartlepool and Stockton-on-Tees,Owner-occupiers' imputed rental
TLC11,2003,69,39,Hartlepool and Stockton-on-Tees,Legal and accounting activities
TLC11,2003,70,15,Hartlepool and Stockton-on-Tees,Head offices and management consultancy
TLC11,2003,71,82,Hartlepool and Stockton-on-Tees,Architectural and engineering activities
TLC11,2003,72-73,20,Hartlepool and Stockton-on-Tees,Research and development; advertising and market research
TLC11,2003,74-75,17,Hartlepool and Stockton-on-Tees,"Other professional, scientific and technical activities"
TLC11,2003,77,48,Hartlepool and Stockton-on-Tees,Rental and leasing activities
TLC11,2003,78-80,56,Hartlepool and Stockton-on-Tees,Employment activities; tourism and security services
TLC11,2003,81,7,Hartlepool and Stockton-on-Tees,Services to buildings and landscape activities
TLC11,2003,82,60,Hartlepool and Stockton-on-Tees,Office administration and business support activities
TLC11,2003,86,206,Hartlepool and Stockton-on-Tees,Human health activities
TLC11,2003,87,44,Hartlepool and Stockton-on-Tees,Residential care activities
TLC11,2003,88,75,Hartlepool and Stockton-on-Tees,Social work activities
TLC11,2003,90-91,11,Hartlepool and Stockton-on-Tees,"Creative, arts, entertainment and cultural activities"
TLC11,2003,92-93,35,Hartlepool and Stockton-on-Tees,Gambling and betting; sports and recreation activities
TLC11,2003,94,17,Hartlepool and Stockton-on-Tees,Activities of membership organisations
TLC11,2003,95,9,Hartlepool and Stockton-on-Tees,"Repair of computers, personal and household goods"
TLC11,2003,96,32,Hartlepool and Stockton-on-Tees,Other personal service activities
TLC11,2003,AB (1-9),18,Hartlepool and Stockton-on-Tees,"Agriculture, forestry and fishing; mining and quarrying"
TLC11,2003,CA (10-12),103,Hartlepool and Stockton-on-Tees,"Manufacture of food, beverages and tobacco"
TLC11,2003,CB (13-15),8,Hartlepool and Stockton-on-Tees,"Manufacture of textiles, wearing apparel and leather"
TLC11,2003,CC (16-18),27,Hartlepool and Stockton-on-Tees,Manufacture of wood and paper products and printing
TLC11,2003,CD-CG (19-23),343,Hartlepool and Stockton-on-Tees,"Manufacture of petroleum, chemicals and other minerals"
TLC11,2003,CH (24-25),121,Hartlepool and Stockton-on-Tees,Manufacture of basic and fabricated metal products
TLC11,2003,CI-CJ (26-27),16,Hartlepool and Stockton-on-Tees,"Manufacture of electronic, optical and electrical products"
TLC11,2003,CK-CL (28-30),94,Hartlepool and Stockton-on-Tees,Manufacture of machinery and transport equipment
TLC11,2003,DE (35-39),255,Hartlepool and Stockton-on-Tees,"Electricity, gas, water; sewerage and waste management"
TLC11,2003,K (64-66),153,Hartlepool and Stockton-on-Tees,Financial and insurance activities
TLC11,2003,O (84),127,Hartlepool and Stockton-on-Tees,Public administration and defence
TLC11,2003,P (85),226,Hartlepool and Stockton-on-Tees,Education
TLC11,2003,T (97-98),3,Hartlepool and Stockton-on-Tees,Activities of households
TLC11,2004,31-32,14,Hartlepool and Stockton-on-Tees,Manufacture of furniture; other manufacturing
TLC11,2004,33,29,Hartlepool and Stockton-on-Tees,Repair and installation of machinery and equipment
TLC11,2004,41,136,Hartlepool and Stockton-on-Tees,Construction of buildings
TLC11,2004,42,91,Hartlepool and Stockton-on-Tees,Civil engineering
TLC11,2004,43,187,Hartlepool and Stockton-on-Tees,Specialised construction activities
TLC11,2004,45,110,Hartlepool and Stockton-on-Tees,Motor trades
TLC11,2004,46,137,Hartlepool and Stockton-on-Tees,Wholesale trade
TLC11,2004,47,264,Hartlepool and Stockton-on-Tees,Retail trade
TLC11,2004,49-51,210,Hartlepool and Stockton-on-Tees,"Land, water and air transport"
TLC11,2004,52,20,Hartlepool and Stockton-on-Tees,Warehousing and transport support activities
TLC11,2004,53,33,Hartlepool and Stockton-on-Tees,Postal and courier activities
TLC11,2004,55,10,Hartlepool and Stockton-on-Tees,Accommodation
TLC11,2004,56,87,Hartlepool and Stockton-on-Tees,Food and beverage service activities
TLC11,2004,58-60,12,Hartlepool and Stockton-on-Tees,Publishing; film and TV production and broadcasting
TLC11,2004,61-63,53,Hartlepool and Stockton-on-Tees,Telecommunications; information technology
TLC11,2004,68,112,Hartlepool and Stockton-on-Tees,"Real estate activities, excluding imputed rental"
TLC11,2004,68IMP,371,Hartlepool and Stockton-on-Tees,Owner-occupiers' imputed rental
TLC11,2004,69,48,Hartlepool and Stockton-on-Tees,Legal and accounting activities
TLC11,2004,70,24,Hartlepool and Stockton-on-Tees,Head offices and management consultancy
TLC11,2004,71,93,Hartlepool and Stockton-on-Tees,Architectural and engineering activities
TLC11,2004,72-73,46,Hartlepool and Stockton-on-Tees,Research and development; advertising and market research
TLC11,2004,74-75,18,Hartlepool and Stockton-on-Tees,"Other professional, scientific and technical activities"
TLC11,2004,77,54,Hartlepool and Stockton-on-Tees,Rental and leasing activities
TLC11,2004,78-80,68,Hartlepool and Stockton-on-Tees,Employment activities; tourism and security services
TLC11,2004,81,9,Hartlepool and Stockton-on-Tees,Services to buildings and landscape activities
TLC11,2004,82,57,Hartlepool and Stockton-on-Tees,Office administration and business support activities
TLC11,2004,86,227,Hartlepool and Stockton-on-Tees,Human health activities
TLC11,2004,87,52,Hartlepool and Stockton-on-Tees,Residential care activities
TLC11,2004,88,77,Hartlepool and Stockton-on-Tees,Social work activities
TLC11,2004,90-91,10,Hartlepool and Stockton-on-Tees,"Creative, arts, entertainment and cultural activities"
TLC11,2004,92-93,52,Hartlepool and Stockton-on-Tees,Gambling and betting; sports and recreation activities
TLC11,2004,94,19,Hartlepool and Stockton-on-Tees,Activities of membership organisations
TLC11,2004,95,13,Hartlepool and Stockton-on-Tees,"Repair of computers, personal and household goods"
TLC11,2004,96,36,Hartlepool and Stockton-on-Tees,Other personal service activities
TLC11,2004,AB (1-9),20,Hartlepool and Stockton-on-Tees,"Agriculture, forestry and fishing; mining and quarrying"
TLC11,2004,CA (10-12),102,Hartlepool and Stockton-on-Tees,"Manufacture of food, beverages and tobacco"
TLC11,2004,CB (13-15),6,Hartlepool and Stockton-on-Tees,"Manufacture of textiles, wearing apparel and leather"
TLC11,2004,CC (16-18),27,Hartlepool and Stockton-on-Tees,Manufacture of wood and paper products and printing
TLC11,2004,CD-CG (19-23),304,Hartlepool and Stockton-on-Tees,"Manufacture of petroleum, chemicals and other minerals"
TLC11,2004,CH (24-25),123,Hartlepool and Stockton-on-Tees,Manufacture of basic and fabricated metal products
TLC11,2004,CI-CJ (26-27),17,Hartlepool and Stockton-on-Tees,"Manufacture of electronic, optical and electrical products"
TLC11,2004,CK-CL (28-30),95,Hartlepool and Stockton-on-Tees,Manufacture of machinery and transport equipment
TLC11,2004,DE (35-39),290,Hartlepool and Stockton-on-Tees,"Electricity, gas, water; sewerage and waste management"
TLC11,2004,K (64-66),197,Hartlepool and Stockton-on-Tees,Financial and insurance activities
TLC11,2004,O (84),132,Hartlepool and Stockton-on-Tees,Public administration and defence
TLC11,2004,P (85),250,Hartlepool and Stockton-on-Tees,Education
TLC11,2004,T (97-98),3,Hartlepool and Stockton-on-Tees,Activities of households
TLC11,2005,31-32,13,Hartlepool and Stockton-on-Tees,Manufacture of furniture; other manufacturing
TLC11,2005,33,29,Hartlepool and Stockton-on-Tees,Repair and installation of machinery and equipment
TLC11,2005,41,154,Hartlepool and Stockton-on-Tees,Construction of buildings
TLC11,2005,42,88,Hartlepool and Stockton-on-Tees,Civil engineering
TLC11,2005,43,211,Hartlepool and Stockton-on-Tees,Specialised construction activities
TLC11,2005,45,138,Hartlepool and Stockton-on-Tees,Motor trades
TLC11,2005,46,130,Hartlepool and Stockton-on-Tees,Wholesale trade
TLC11,2005,47,263,Hartlepool and Stockton-on-Tees,Retail trade
TLC11,2005,49-51,198,Hartlepool and Stockton-on-Tees,"Land, water and air transport"
TLC11,2005,52,19,Hartlepool and Stockton-on-Tees,Warehousing and transport support activities
TLC11,2005,53,34,Hartlepool and Stockton-on-Tees,Postal and courier activities
TLC11,2005,55,13,Hartlepool and Stockton-on-Tees,Accommodation
TLC11,2005,56,88,Hartlepool and Stockton-on-Tees,Food and beverage service activities
TLC11,2005,58-60,13,Hartlepool and Stockton-on-Tees,Publishing; film and TV production and broadcasting
TLC11,2005,61-63,63,Hartlepool and Stockton-on-Tees,Telecommunications; information technology
TLC11,2005,68,121,Hartlepool and Stockton-on-Tees,"Real estate activities, excluding imputed rental"
TLC11,2005,68IMP,395,Hartlepool and Stockton-on-Tees,Owner-occupiers' imputed rental
TLC11,2005,69,46,Hartlepool and Stockton-on-Tees,Legal and accounting activities
TLC11,2005,70,25,Hartlepool and Stockton-on-Tees,Head offices and management consultancy
TLC11,2005,71,86,Hartlepool and Stockton-on-Tees,Architectural and engineering activities
TLC11,2005,72-73,37,Hartlepool and Stockton-on-Tees,Research and development; advertising and market research
TLC11,2005,74-75,19,Hartlepool and Stockton-on-Tees,"Other professional, scientific and technical activities"
TLC11,2005,77,55,Hartlepool and Stockton-on-Tees,Rental and leasing activities
TLC11,2005,78-80,71,Hartlepool and Stockton-on-Tees,Employment activities; tourism and security services
TLC11,2005,81,10,Hartlepool and Stockton-on-Tees,Services to buildings and landscape activities
TLC11,2005,82,56,Hartlepool and Stockton-on-Tees,Office administration and business support activities
TLC11,2005,86,254,Hartlepool and Stockton-on-Tees,Human health activities
TLC11,2005,87,54,Hartlepool and Stockton-on-Tees,Residential care activities
TLC11,2005,88,86,Hartlepool and Stockton-on-Tees,Social work activities
TLC11,2005,90-91,11,Hartlepool and Stockton-on-Tees,"Creative, arts, entertainment and cultural activities"
TLC11,2005,92-93,60,Hartlepool and Stockton-on-Tees,Gambling and betting; sports and recreation activities
TLC11,2005,94,21,Hartlepool and Stockton-on-Tees,Activities of membership organisations
TLC11,2005,95,14,Hartlepool and Stockton-on-Tees,"Repair of computers, personal and household goods"
TLC11,2005,96,36,Hartlepool and Stockton-on-Tees,Other personal service activities
TLC11,2005,AB (1-9),12,Hartlepool and Stockton-on-Tees,"Agriculture, forestry and fishing; mining and quarrying"
TLC11,2005,CA (10-12),93,Hartlepool and Stockton-on-Tees,"Manufacture of food, beverages and tobacco"
TLC11,2005,CB (13-15),5,Hartlepool and Stockton-on-Tees,"Manufacture of textiles, wearing apparel and leather"
TLC11,2005,CC (16-18),26,Hartlepool and Stockton-on-Tees,Manufacture of wood and paper products and printing
TLC11,2005,CD-CG (19-23),315,Hartlepool and Stockton-on-Tees,"Manufacture of petroleum, chemicals and other minerals"
