ITL_code,Region_name,SIC07_code,SIC07_description,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
TLM78,West Lothian,G-T,Services sector,1377,1418,1475,1593,1706,1849,1953,2039,2166,2279,2347,2387,2458,2606,2702,2665,2826,2986,2969,3283,3439,3566,3564,3716,3973
TLM81,"East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond",A-E,Production sector,324,316,319,334,347,371,404,422,474,458,484,483,473,483,467,431,499,504,521,533,548,565,582,664,757
TLM81,"East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond",F (41-43),Construction,70,75,82,80,82,94,94,106,118,125,141,112,112,117,110,129,135,151,134,141,131,125,106,120,142
TLM81,"East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond",G-T,Services sector,1492,1544,1607,1725,1769,1854,1974,2146,2203,2244,2331,2301,2300,2393,2415,2508,2653,2683,2842,3016,3153,3283,2984,3208,3471
TLM82,Glasgow City,A-E,Production sector,1669,1502,1423,1407,1450,1515,1602,1706,1871,1852,2053,2018,1857,1915,2017,2024,1897,1845,1709,2000,2010,2173,2539,2535,2855
TLM82,Glasgow City,F (41-43),Construction,652,707,761,759,802,865,850,961,1030,1091,1142,903,916,943,892,938,921,1001,1034,1129,1074,1093,892,1063,1192
TLM82,Glasgow City,G-T,Services sector,8436,8838,9197,10023,10183,10763,11748,12711,13290,13742,14107,14389,14081,14497,14752,15541,16240,16363,16834,17542,17992,18983,18099,19840,21798
TLM83,"Inverclyde, East Renfrewshire, and Renfrewshire",A-E,Production sector,962,859,918,894,920,913,968,951,1002,858,908,869,843,900,841,824,902,898,885,893,897,962,1193,1202,1073
TLM83,"Inverclyde, East Renfrewshire, and Renfrewshire",F (41-43),Construction,190,204,222,217,224,249,249,279,307,320,349,289,293,301,330,356,388,442,407,470,403,430,332,412,424
TLM83,"Inverclyde, East Renfrewshire, and Renfrewshire",G-T,Services sector,2495,2597,2728,2966,3078,3228,3437,3607,3727,3787,4026,3951,3925,4050,4225,4439,4827,4937,4955,5174,5327,5342,4923,5440,5721
TLM84,North Lanarkshire,A-E,Production sector,1132,1011,1004,1009,1038,1081,1115,1131,1210,1161,1216,1180,1105,1138,1256,1409,1706,1550,1507,1604,1656,1793,1631,1615,1580
TLM84,North Lanarkshire,F (41-43),Construction,357,384,419,409,421,472,473,530,584,609,673,554,561,578,608,629,707,740,747,762,835,846,803,854,1058
TLM84,North Lanarkshire,G-T,Services sector,2292,2388,2482,2740,2858,3019,3239,3478,3611,3703,3956,3960,3989,4061,4035,4150,4483,4697,4937,5350,5410,5635,5579,6035,6570
TLM91,Scottish Borders,A-E,Production sector,513,469,477,463,479,478,461,430,458,457,459,442,435,446,435,468,557,534,471,528,573,574,547,526,547
TLM91,Scottish Borders,F (41-43),Construction,59,64,69,68,72,80,81,91,101,106,115,92,92,95,99,118,113,122,141,129,122,140,121,151,165
TLM91,Scottish Borders,G-T,Services sector,752,777,806,874,907,958,1017,1081,1146,1169,1229,1226,1252,1295,1328,1371,1440,1490,1545,1599,1673,1709,1667,1835,1794
TLM92,Dumfries and Galloway,A-E,Production sector,633,616,656,676,693,727,714,689,763,773,817,814,756,791,792,839,870,825,787,843,869,862,891,932,980
TLM92,Dumfries and Galloway,F (41-43),Construction,79,86,92,91,96,106,108,120,132,139,149,121,121,124,129,141,149,155,168,174,169,177,146,179,183
TLM92,Dumfries and Galloway,G-T,Services sector,1167,1238,1317,1428,1447,1542,1642,1719,1766,1771,1881,1840,1828,1908,1961,2057,2145,2171,2265,2377,2355,2520,2360,2426,2619
TLM93,East Ayrshire and North Ayrshire mainland,A-E,Production sector,795,799,817,759,714,741,720,750,834,851,860,856,864,878,931,957,1002,930,927,973,978,1040,1055,1065,1246
TLM93,East Ayrshire and North Ayrshire mainland,F (41-43),Construction,136,148,159,159,169,184,186,208,228,239,253,204,203,210,211,204,200,227,242,256,240,262,221,260,296
TLM93,East Ayrshire and North Ayrshire mainland,G-T,Services sector,1380,1441,1501,1649,1693,1757,1877,2038,2145,2207,2339,2332,2319,2344,2372,2485,2535,2586,2653,2782,2755,2776,2714,2915,3177
TLM94,South Ayrshire,A-E,Production sector,393,376,421,412,432,446,487,479,527,474,498,502,524,553,530,499,552,520,476,503,538,519,472,429,500
TLM94,South Ayrshire,F (41-43),Construction,47,51,55,55,59,64,64,72,78,82,85,68,68,70,75,91,117,119,134,181,187,159,137,141,137
TLM94,South Ayrshire,G-T,Services sector,933,968,1016,1098,1143,1182,1236,1320,1376,1402,1470,1469,1470,1479,1480,1499,1524,1587,1640,1677,1699,1768,1559,1693,1915
TLM95,South Lanarkshire,A-E,Production sector,1036,957,934,932,985,1051,1069,1119,1269,1251,1341,1389,1255,1238,1343,1461,1547,1450,1373,1421,1343,1378,1249,1093,1315
TLM95,South Lanarkshire,F (41-43),Construction,309,336,363,356,369,406,419,465,515,533,577,494,498,504,509,572,617,668,709,706,669,662,596,632,759
TLM95,South Lanarkshire,G-T,Services sector,2151,2245,2312,2509,2605,2756,2960,3185,3398,3487,3673,3644,3693,3807,3854,3948,4046,4108,4298,4668,4729,4841,4631,4944,5389
TLN06,Belfast,A-E,Production sector,633,675,702,722,708,743,782,832,895,898,1016,1045,939,915,940,981,976,1019,998,1014,1099,1243,1190,1132,1209
TLN06,Belfast,F (41-43),Construction,257,306,355,398,415,468,502,577,635,666,604,458,435,429,417,450,452,489,490,481,504,618,493,566,607
TLN06,Belfast,G-T,Services sector,4749,5014,5407,5691,5977,6601,7035,7409,7776,8146,8259,8400,8209,8503,8699,9225,9339,9655,10370,11277,11586,11854,11384,13280,14371
TLN07,"Armagh City, Banbridge and Craigavon",A-E,Production sector,469,475,522,526,532,569,580,595,607,652,644,582,607,602,637,737,769,838,905,891,990,1070,968,1031,1117
TLN07,"Armagh City, Banbridge and Craigavon",F (41-43),Construction,107,126,146,164,167,181,195,225,249,265,249,199,188,187,179,189,206,233,241,251,307,336,284,336,433
TLN07,"Armagh City, Banbridge and Craigavon",G-T,Services sector,1066,1122,1177,1291,1336,1420,1510,1590,1717,1815,1840,1853,1860,1931,1979,2059,2166,2192,2390,2500,2592,2713,2691,2889,3025
TLN08,"Newry, Mourne and Down",A-E,Production sector,291,294,311,305,314,325,340,347,366,385,426,426,433,461,488,568,592,666,697,697,771,777,763,711,809
TLN08,"Newry, Mourne and Down",F (41-43),Construction,105,125,146,163,171,197,212,242,265,277,246,182,172,170,162,172,222,252,262,267,283,304,280,315,357
TLN08,"Newry, Mourne and Down",G-T,Services sector,898,955,1031,1101,1133,1216,1273,1346,1423,1449,1506,1473,1452,1533,1614,1653,1738,1693,1838,1917,1961,2158,2084,2291,2439
TLN09,Ards and North Down,A-E,Production sector,173,179,193,197,199,201,198,201,207,219,226,202,202,212,224,218,212,215,246,259,257,264,227,241,255
TLN09,Ards and North Down,F (41-43),Construction,52,62,73,80,86,104,112,126,138,143,121,84,80,78,65,63,67,78,86,81,94,95,77,91,111
TLN09,Ards and North Down,G-T,Services sector,834,872,921,970,1012,1081,1113,1200,1285,1319,1359,1337,1309,1356,1412,1374,1454,1448,1589,1679,1770,1881,1847,1920,1976
TLN0A,Derry City and Strabane,A-E,Production sector,315,327,333,311,307,377,337,360,386,357,382,368,375,368,402,472,452,506,463,452,516,600,595,560,616
TLN0A,Derry City and Strabane,F (41-43),Construction,54,64,75,84,88,99,107,122,135,141,127,96,91,90,82,89,96,122,150,162,175,213,194,236,290
TLN0A,Derry City and Strabane,G-T,Services sector,920,962,1001,1066,1110,1216,1290,1413,1520,1541,1608,1649,1610,1663,1732,1690,1747,1702,1894,2042,2034,2141,2176,2323,2515
TLN0B,Mid Ulster,A-E,Production sector,594,605,652,644,638,700,688,712,729,779,761,668,777,773,815,1024,1071,1190,1159,1118,1253,1456,1279,1305,1442
TLN0B,Mid Ulster,F (41-43),Construction,184,220,257,285,301,350,376,429,470,491,431,314,298,294,251,253,312,367,417,439,538,523,474,608,671
TLN0B,Mid Ulster,G-T,Services sector,753,803,877,913,939,1030,1093,1138,1206,1243,1245,1215,1229,1274,1326,1301,1348,1280,1421,1539,1596,1699,1650,1855,2071
TLN0C,Causeway Coast and Glens,A-E,Production sector,264,273,297,300,306,318,311,298,318,317,324,325,346,360,383,424,411,414,473,453,418,406,365,358,404
TLN0C,Causeway Coast and Glens,F (41-43),Construction,76,90,105,117,122,137,147,169,186,196,178,135,128,127,114,117,112,142,169,197,194,202,160,179,198
TLN0C,Causeway Coast and Glens,G-T,Services sector,780,825,913,916,945,1036,1089,1161,1244,1274,1285,1265,1263,1325,1369,1342,1389,1355,1424,1504,1544,1637,1608,1793,1902
TLN0D,Antrim and Newtownabbey,A-E,Production sector,401,406,407,398,413,368,380,386,406,415,377,342,364,363,398,465,529,558,578,606,638,673,713,724,661
TLN0D,Antrim and Newtownabbey,F (41-43),Construction,141,167,193,219,226,248,266,308,339,356,333,260,249,246,209,213,204,246,263,262,268,305,274,318,376
TLN0D,Antrim and Newtownabbey,G-T,Services sector,1066,1125,1226,1310,1342,1459,1510,1552,1643,1742,1773,1778,1798,1881,1935,1862,1983,1997,2084,2234,2278,2416,2422,2505,2709
TLN0E,Lisburn and Castlereagh,A-E,Production sector,247,258,283,280,271,287,284,296,300,304,314,300,305,305,330,388,351,385,388,374,429,477,437,486,517
TLN0E,Lisburn and Castlereagh,F (41-43),Construction,103,121,140,160,163,176,189,220,243,255,244,195,186,184,188,218,249,295,290,327,398,476,431,477,621
TLN0E,Lisburn and Castlereagh,G-T,Services sector,1093,1144,1220,1303,1354,1453,1499,1577,1677,1745,1749,1770,1765,1823,1945,1920,2024,2088,2263,2315,2383,2493,2392,2600,2769
TLN0F,Mid and East Antrim,A-E,Production sector,1151,1187,1294,1164,1208,1165,1241,1173,1220,1210,1314,1564,1501,1285,1596,1595,1471,1737,1561,1168,678,723,753,724,813
TLN0F,Mid and East Antrim,F (41-43),Construction,59,70,82,90,94,107,115,132,145,153,137,103,97,96,82,90,105,119,145,146,148,155,141,152,181
TLN0F,Mid and East Antrim,G-T,Services sector,717,757,829,864,880,946,1007,1041,1092,1122,1154,1126,1127,1178,1245,1218,1275,1307,1385,1450,1530,1614,1503,1705,1774
TLN0G,Fermanagh and Omagh,A-E,Production sector,293,302,326,317,330,343,351,364,377,388,381,341,336,320,357,354,374,416,458,489,561,612,606,643,713
TLN0G,Fermanagh and Omagh,F (41-43),Construction,64,76,88,99,103,117,125,144,159,165,151,114,109,108,98,97,121,156,179,186,195,198,178,201,222
TLN0G,Fermanagh and Omagh,G-T,Services sector,703,737,772,828,855,930,988,1069,1139,1149,1181,1196,1182,1217,1301,1220,1303,1241,1315,1385,1421,1485,1472,1637,1725
