DATE,GEOGRAPHY_NAME,SIC_3GROUP_NAME,SIC_3GROUP_CODE,JOBCOUNT
2019,Eastern Scotland,Construction,F (41-43),47360
2019,Eastern Scotland,Services sector,G-T,807040
2019,Essex,Production sector,A-E,64600
2019,Essex,Construction,F (41-43),56470
2019,Essex,Services sector,G-T,619140
2019,"Gloucestershire, Wiltshire and Bath/Bristol area",Production sector,A-E,141245
2019,"Gloucestershire, Wiltshire and Bath/Bristol area",Construction,F (41-43),71140
2019,"Gloucestershire, Wiltshire and Bath/Bristol area",Services sector,G-T,1059360
2019,Greater Manchester,Production sector,A-E,121415
2019,Greater Manchester,Construction,F (41-43),61660
2019,Greater Manchester,Services sector,G-T,1197905
2019,Hampshire and Isle of Wight,Production sector,A-E,94265
