DATE,GEOGRAPHY_NAME,SIC_3GROUP_NAME,SIC_3GROUP_CODE,JOBCOUNT
2015,West Surrey,Production sector,A-E,4530
2015,West Surrey,Construction,F (41-43),4170
2015,West Surrey,Services sector,G-T,223050
2015,West Sussex (North East),Production sector,A-E,2800
2015,West Sussex (North East),Construction,F (41-43),2760
2015,West Sussex (North East),Services sector,G-T,118300
2015,West Sussex (South West),Production sector,A-E,3190
2015,West Sussex (South West),Construction,F (41-43),1730
2015,West Sussex (South West),Services sector,G-T,114570
2015,Westminster,Production sector,A-E,1360
2015,Westminster,Construction,F (41-43),3910
2015,Westminster,Services sector,G-T,285440
2015,Wiltshire,Production sector,A-E,4870
2015,Wiltshire,Construction,F (41-43),1910
2015,Wiltshire,Services sector,G-T,133270
2015,Wirral,Production sector,A-E,1500
2015,Wirral,Construction,F (41-43),580
2015,Wirral,Services sector,G-T,78400
2015,Wolverhampton,Production sector,A-E,3960
2015,Wolverhampton,Construction,F (41-43),1220
2015,Wolverhampton,Services sector,G-T,56980
2015,Worcestershire,Production sector,A-E,6590
2015,Worcestershire,Construction,F (41-43),4460
2015,Worcestershire,Services sector,G-T,141620
2015,York,Production sector,A-E,780
2015,York,Construction,F (41-43),890
2015,York,Services sector,G-T,77580
2016,Aberdeen City and Aberdeenshire,Production sector,A-E,4035
2016,Aberdeen City and Aberdeenshire,Construction,F (41-43),1390
2016,Aberdeen City and Aberdeenshire,Services sector,G-T,79100
2016,Angus and Dundee City,Production sector,A-E,910
2016,Angus and Dundee City,Construction,F (41-43),435
2016,Angus and Dundee City,Services sector,G-T,36600
2016,Barking & Dagenham and Havering,Production sector,A-E,740
2016,Barking & Dagenham and Havering,Construction,F (41-43),1640
2016,Barking & Dagenham and Havering,Services sector,G-T,41545
2016,Barnet,Production sector,A-E,375
2016,Barnet,Construction,F (41-43),1595
2016,Barnet,Services sector,G-T,41215
2016,"Barnsley, Doncaster and Rotherham",Production sector,A-E,2990
2016,"Barnsley, Doncaster and Rotherham",Construction,F (41-43),2460
2016,"Barnsley, Doncaster and Rotherham",Services sector,G-T,90740
2016,"Bath and North East Somerset, North Somerset and South Gloucestershire",Production sector,A-E,2695
2016,"Bath and North East Somerset, North Somerset and South Gloucestershire",Construction,F (41-43),1890
2016,"Bath and North East Somerset, North Somerset and South Gloucestershire",Services sector,G-T,102340
2016,Bedford,Production sector,A-E,665
2016,Bedford,Construction,F (41-43),480
2016,Bedford,Services sector,G-T,23155
2016,Berkshire,Production sector,A-E,2530
2016,Berkshire,Construction,F (41-43),2895
2016,Berkshire,Services sector,G-T,139200
2016,Bexley and Greenwich,Production sector,A-E,1045
2016,Bexley and Greenwich,Construction,F (41-43),1150
2016,Bexley and Greenwich,Services sector,G-T,52885
2016,Birmingham,Production sector,A-E,4295
2016,Birmingham,Construction,F (41-43),1740
2016,Birmingham,Services sector,G-T,147780
2016,Blackburn with Darwen,Production sector,A-E,1185
2016,Blackburn with Darwen,Construction,F (41-43),220
2016,Blackburn with Darwen,Services sector,G-T,21275
2016,Blackpool,Production sector,A-E,270
2016,Blackpool,Construction,F (41-43),160
2016,Blackpool,Services sector,G-T,25095
2016,Bournemouth and Poole,Production sector,A-E,1375
2016,Bournemouth and Poole,Construction,F (41-43),900
2016,Bournemouth and Poole,Services sector,G-T,55430
2016,Bradford,Production sector,A-E,2185
2016,Bradford,Construction,F (41-43),920
2016,Bradford,Services sector,G-T,61705
2016,Breckland and South Norfolk,Production sector,A-E,1830
2016,Breckland and South Norfolk,Construction,F (41-43),1040
2016,Breckland and South Norfolk,Services sector,G-T,30450
2016,Brent,Production sector,A-E,795
2016,Brent,Construction,F (41-43),1210
2016,Brent,Services sector,G-T,32835
2016,Bridgend and Neath Port Talbot,Production sector,A-E,875
2016,Bridgend and Neath Port Talbot,Construction,F (41-43),520
