DATE,GEOGRAPHY_NAME,SIC_3GROUP_NAME,SIC_3GROUP_CODE,JOBCOUNT
2022,South Ayrshire,Services sector,G-T,21820
2022,South Hampshire,Production sector,A-E,18430
2022,South Hampshire,Construction,F (41-43),8945
2022,South Hampshire,Services sector,G-T,90970
2022,South Lanarkshire,Production sector,A-E,12210
2022,South Lanarkshire,Construction,F (41-43),8730
2022,South Lanarkshire,Services sector,G-T,56455
2022,South Nottinghamshire,Production sector,A-E,11525
2022,South Nottinghamshire,Construction,F (41-43),7795
2022,South Nottinghamshire,Services sector,G-T,56630
2022,South Teesside,Production sector,A-E,7995
2022,South Teesside,Construction,F (41-43),4150
2022,South Teesside,Services sector,G-T,53135
2022,South West Wales,Production sector,A-E,14585
2022,South West Wales,Construction,F (41-43),6730
2022,South West Wales,Services sector,G-T,64275
2022,South and West Derbyshire,Production sector,A-E,32030
2022,South and West Derbyshire,Construction,F (41-43),11215
2022,South and West Derbyshire,Services sector,G-T,81130
2022,Southampton,Production sector,A-E,4630
2022,Southampton,Construction,F (41-43),2660
2022,Southampton,Services sector,G-T,67940
2022,Southend-on-Sea,Production sector,A-E,3175
2022,Southend-on-Sea,Construction,F (41-43),2790
2022,Southend-on-Sea,Services sector,G-T,33995
2022,Staffordshire CC,Production sector,A-E,46230
2022,Staffordshire CC,Construction,F (41-43),15990
2022,Staffordshire CC,Services sector,G-T,183715
2022,Stoke-on-Trent,Production sector,A-E,16120
2022,Stoke-on-Trent,Construction,F (41-43),3770
2022,Stoke-on-Trent,Services sector,G-T,65315
2022,Suffolk CC,Production sector,A-E,26400
2022,Suffolk CC,Construction,F (41-43),17680
2022,Suffolk CC,Services sector,G-T,99580
2022,Sunderland,Production sector,A-E,19830
2022,Sunderland,Construction,F (41-43),4720
2022,Sunderland,Services sector,G-T,54900
2022,Swansea,Production sector,A-E,6175
2022,Swansea,Construction,F (41-43),4010
2022,Swansea,Services sector,G-T,55665
2022,Swindon,Production sector,A-E,8430
2022,Swindon,Construction,F (41-43),3535
2022,Swindon,Services sector,G-T,67130
2022,Telford and Wrekin,Production sector,A-E,15625
2022,Telford and Wrekin,Construction,F (41-43),2415
2022,Telford and Wrekin,Services sector,G-T,49790
2022,Thurrock,Production sector,A-E,4010
2022,Thurrock,Construction,F (41-43),5265
2022,Thurrock,Services sector,G-T,40235
2022,Torbay,Production sector,A-E,2310
2022,Torbay,Construction,F (41-43),1430
2022,Torbay,Services sector,G-T,25245
2022,Tower Hamlets,Production sector,A-E,2740
2022,Tower Hamlets,Construction,F (41-43),4065
2022,Tower Hamlets,Services sector,G-T,240455
2022,Tyneside,Production sector,A-E,26685
2022,Tyneside,Construction,F (41-43),12475
2022,Tyneside,Services sector,G-T,240845
2022,Wakefield,Production sector,A-E,20670
2022,Wakefield,Construction,F (41-43),7080
2022,Wakefield,Services sector,G-T,85360
2022,Walsall,Production sector,A-E,12980
2022,Walsall,Construction,F (41-43),3610
2022,Walsall,Services sector,G-T,51750
2022,Wandsworth,Production sector,A-E,2130
2022,Wandsworth,Construction,F (41-43),3365
2022,Wandsworth,Services sector,G-T,79280
2022,Warrington,Production sector,A-E,8220
2022,Warrington,Construction,F (41-43),9545
2022,Warrington,Services sector,G-T,83110
2022,Warwickshire CC,Production sector,A-E,45460
2022,Warwickshire CC,Construction,F (41-43),12010
2022,Warwickshire CC,Services sector,G-T,162575
2022,West Cumbria,Production sector,A-E,26665
2022,West Cumbria,Construction,F (41-43),6025
2022,West Cumbria,Services sector,G-T,36495
2022,West Essex,Production sector,A-E,9175
2022,West Essex,Construction,F (41-43),11530
2022,West Essex,Services sector,G-T,73760
2022,West Kent,Production sector,A-E,11850
2022,West Kent,Construction,F (41-43),10735
2022,West Kent,Services sector,G-T,88970
2022,West Lothian,Production sector,A-E,7940
2022,West Lothian,Construction,F (41-43),4660
2022,West Lothian,Services sector,G-T,41460
2022,West Northamptonshire,Production sector,A-E,17345
2022,West Northamptonshire,Construction,F (41-43),9285
2022,West Northamptonshire,Services sector,G-T,130795
2022,West Surrey,Production sector,A-E,19870
2022,West Surrey,Construction,F (41-43),15840
2022,West Surrey,Services sector,G-T,231815
2022,West Sussex (North East),Production sector,A-E,15305
2022,West Sussex (North East),Construction,F (41-43),8010
2022,West Sussex (North East),Services sector,G-T,116435
2022,West Sussex (South West),Production sector,A-E,18155
2022,West Sussex (South West),Construction,F (41-43),6105
2022,West Sussex (South West),Services sector,G-T,88340
2022,Westminster,Production sector,A-E,15220
2022,Westminster,Construction,F (41-43),12470
2022,Westminster,Services sector,G-T,594965
2022,Wiltshire,Production sector,A-E,21800
2022,Wiltshire,Construction,F (41-43),9615
2022,Wiltshire,Services sector,G-T,105210
2022,Wirral,Production sector,A-E,8695
2022,Wirral,Construction,F (41-43),4510
2022,Wirral,Services sector,G-T,51840
2022,Wolverhampton,Production sector,A-E,13050
2022,Wolverhampton,Construction,F (41-43),3455
2022,Wolverhampton,Services sector,G-T,58735
2022,Worcestershire CC,Production sector,A-E,32820
2022,Worcestershire CC,Construction,F (41-43),9775
2022,Worcestershire CC,Services sector,G-T,126655
2022,York,Production sector,A-E,4040
2022,York,Construction,F (41-43),3375
2022,York,Services sector,G-T,60875
2023,Aberdeen City and Aberdeenshire,Production sector,A-E,47275
2023,Aberdeen City and Aberdeenshire,Construction,F (41-43),11255
2023,Aberdeen City and Aberdeenshire,Services sector,G-T,119015
2023,Angus and Dundee City,Production sector,A-E,9975
2023,Angus and Dundee City,Construction,F (41-43),4525
2023,Angus and Dundee City,Services sector,G-T,60535
