ITL_region_code,ITL_region_name,SIC07_code,SIC07_description,year,value
TLN0B,Mid Ulster,43,Specialised construction activities,2006,185
TLN0B,Mid Ulster,43,Specialised construction activities,2007,205
TLN0B,Mid Ulster,43,Specialised construction activities,2008,181
TLN0B,Mid Ulster,43,Specialised construction activities,2009,142
TLN0B,Mid Ulster,43,Specialised construction activities,2010,131
TLN0B,Mid Ulster,43,Specialised construction activities,2011,129
TLN0B,Mid Ulster,43,Specialised construction activities,2012,118
TLN0B,Mid Ulster,43,Specialised construction activities,2013,113
TLN0B,Mid Ulster,43,Specialised construction activities,2014,160
TLN0B,Mid Ulster,43,Specialised construction activities,2015,165
TLN0B,Mid Ulster,43,Specialised construction activities,2016,184
TLN0B,Mid Ulster,43,Specialised construction activities,2017,179
TLN0B,Mid Ulster,43,Specialised construction activities,2018,199
TLN0B,Mid Ulster,43,Specialised construction activities,2019,210
TLN0B,Mid Ulster,43,Specialised construction activities,2020,218
TLN0B,Mid Ulster,43,Specialised construction activities,2021,252
TLN0B,Mid Ulster,45,Motor trades,1998,27
TLN0B,Mid Ulster,45,Motor trades,1999,24
TLN0B,Mid Ulster,45,Motor trades,2000,26
TLN0B,Mid Ulster,45,Motor trades,2001,28
TLN0B,Mid Ulster,45,Motor trades,2002,26
TLN0B,Mid Ulster,45,Motor trades,2003,34
TLN0B,Mid Ulster,45,Motor trades,2004,40
TLN0B,Mid Ulster,45,Motor trades,2005,52
TLN0B,Mid Ulster,45,Motor trades,2006,54
TLN0B,Mid Ulster,45,Motor trades,2007,59
TLN0B,Mid Ulster,45,Motor trades,2008,56
TLN0B,Mid Ulster,45,Motor trades,2009,45
TLN0B,Mid Ulster,45,Motor trades,2010,53
TLN0B,Mid Ulster,45,Motor trades,2011,42
TLN0B,Mid Ulster,45,Motor trades,2012,53
TLN0B,Mid Ulster,45,Motor trades,2013,43
TLN0B,Mid Ulster,45,Motor trades,2014,40
TLN0B,Mid Ulster,45,Motor trades,2015,44
TLN0B,Mid Ulster,45,Motor trades,2016,41
TLN0B,Mid Ulster,45,Motor trades,2017,52
TLN0B,Mid Ulster,45,Motor trades,2018,57
TLN0B,Mid Ulster,45,Motor trades,2019,57
TLN0B,Mid Ulster,45,Motor trades,2020,55
TLN0B,Mid Ulster,45,Motor trades,2021,62
TLN0B,Mid Ulster,46,Wholesale trade,1998,51
TLN0B,Mid Ulster,46,Wholesale trade,1999,68
TLN0B,Mid Ulster,46,Wholesale trade,2000,84
TLN0B,Mid Ulster,46,Wholesale trade,2001,97
TLN0B,Mid Ulster,46,Wholesale trade,2002,89
TLN0B,Mid Ulster,46,Wholesale trade,2003,100
TLN0B,Mid Ulster,46,Wholesale trade,2004,96
TLN0B,Mid Ulster,46,Wholesale trade,2005,90
TLN0B,Mid Ulster,46,Wholesale trade,2006,86
TLN0B,Mid Ulster,46,Wholesale trade,2007,95
TLN0B,Mid Ulster,46,Wholesale trade,2008,100
TLN0B,Mid Ulster,46,Wholesale trade,2009,98
TLN0B,Mid Ulster,46,Wholesale trade,2010,128
TLN0B,Mid Ulster,46,Wholesale trade,2011,158
TLN0B,Mid Ulster,46,Wholesale trade,2012,157
TLN0B,Mid Ulster,46,Wholesale trade,2013,145
TLN0B,Mid Ulster,46,Wholesale trade,2014,166
TLN0B,Mid Ulster,46,Wholesale trade,2015,150
TLN0B,Mid Ulster,46,Wholesale trade,2016,174
TLN0B,Mid Ulster,46,Wholesale trade,2017,233
TLN0B,Mid Ulster,46,Wholesale trade,2018,270
TLN0B,Mid Ulster,46,Wholesale trade,2019,289
TLN0B,Mid Ulster,46,Wholesale trade,2020,296
TLN0B,Mid Ulster,46,Wholesale trade,2021,349
TLN0B,Mid Ulster,47,Retail trade,1998,113
TLN0B,Mid Ulster,47,Retail trade,1999,119
TLN0B,Mid Ulster,47,Retail trade,2000,126
TLN0B,Mid Ulster,47,Retail trade,2001,127
TLN0B,Mid Ulster,47,Retail trade,2002,133
TLN0B,Mid Ulster,47,Retail trade,2003,148
TLN0B,Mid Ulster,47,Retail trade,2004,157
TLN0B,Mid Ulster,47,Retail trade,2005,171
TLN0B,Mid Ulster,47,Retail trade,2006,190
TLN0B,Mid Ulster,47,Retail trade,2007,191
TLN0B,Mid Ulster,47,Retail trade,2008,186
TLN0B,Mid Ulster,47,Retail trade,2009,187
TLN0B,Mid Ulster,47,Retail trade,2010,193
TLN0B,Mid Ulster,47,Retail trade,2011,191
TLN0B,Mid Ulster,47,Retail trade,2012,204
TLN0B,Mid Ulster,47,Retail trade,2013,193
TLN0B,Mid Ulster,47,Retail trade,2014,190
TLN0B,Mid Ulster,47,Retail trade,2015,194
TLN0B,Mid Ulster,47,Retail trade,2016,231
TLN0B,Mid Ulster,47,Retail trade,2017,241
TLN0B,Mid Ulster,47,Retail trade,2018,237
TLN0B,Mid Ulster,47,Retail trade,2019,267
TLN0B,Mid Ulster,47,Retail trade,2020,278
TLN0B,Mid Ulster,47,Retail trade,2021,291
TLN0B,Mid Ulster,49-51,"Land, water and air transport",1998,31
TLN0B,Mid Ulster,49-51,"Land, water and air transport",1999,30
TLN0B,Mid Ulster,49-51,"Land, water and air transport",2000,34
TLN0B,Mid Ulster,49-51,"Land, water and air transport",2001,39
TLN0B,Mid Ulster,49-51,"Land, water and air transport",2002,37
TLN0B,Mid Ulster,49-51,"Land, water and air transport",2003,38
TLN0B,Mid Ulster,49-51,"Land, water and air transport",2004,40
TLN0B,Mid Ulster,49-51,"Land, water and air transport",2005,38
TLN0B,Mid Ulster,49-51,"Land, water and air transport",2006,41
TLN0B,Mid Ulster,49-51,"Land, water and air transport",2007,47
TLN0B,Mid Ulster,49-51,"Land, water and air transport",2008,47
TLN0B,Mid Ulster,49-51,"Land, water and air transport",2009,51
TLN0B,Mid Ulster,49-51,"Land, water and air transport",2010,52
TLN0B,Mid Ulster,49-51,"Land, water and air transport",2011,52
TLN0B,Mid Ulster,49-51,"Land, water and air transport",2012,50
TLN0B,Mid Ulster,49-51,"Land, water and air transport",2013,52
TLN0B,Mid Ulster,49-51,"Land, water and air transport",2014,59
TLN0B,Mid Ulster,49-51,"Land, water and air transport",2015,55
TLN0B,Mid Ulster,49-51,"Land, water and air transport",2016,68
TLN0B,Mid Ulster,49-51,"Land, water and air transport",2017,62
TLN0B,Mid Ulster,49-51,"Land, water and air transport",2018,59
TLN0B,Mid Ulster,49-51,"Land, water and air transport",2019,66
TLN0B,Mid Ulster,49-51,"Land, water and air transport",2020,54
TLN0B,Mid Ulster,49-51,"Land, water and air transport",2021,65
TLN0B,Mid Ulster,52,Warehousing and transport support activities,1998,2
TLN0B,Mid Ulster,52,Warehousing and transport support activities,1999,2
TLN0B,Mid Ulster,52,Warehousing and transport support activities,2000,2
TLN0B,Mid Ulster,52,Warehousing and transport support activities,2001,2
TLN0B,Mid Ulster,52,Warehousing and transport support activities,2002,2
TLN0B,Mid Ulster,52,Warehousing and transport support activities,2003,2
TLN0B,Mid Ulster,52,Warehousing and transport support activities,2004,2
TLN0B,Mid Ulster,52,Warehousing and transport support activities,2005,2
TLN0B,Mid Ulster,52,Warehousing and transport support activities,2006,2
TLN0B,Mid Ulster,52,Warehousing and transport support activities,2007,2
TLN0B,Mid Ulster,52,Warehousing and transport support activities,2008,3
TLN0B,Mid Ulster,52,Warehousing and transport support activities,2009,3
TLN0B,Mid Ulster,52,Warehousing and transport support activities,2010,3
TLN0B,Mid Ulster,52,Warehousing and transport support activities,2011,3
TLN0B,Mid Ulster,52,Warehousing and transport support activities,2012,3
TLN0B,Mid Ulster,52,Warehousing and transport support activities,2013,3
TLN0B,Mid Ulster,52,Warehousing and transport support activities,2014,4
TLN0B,Mid Ulster,52,Warehousing and transport support activities,2015,4
TLN0B,Mid Ulster,52,Warehousing and transport support activities,2016,5
TLN0B,Mid Ulster,52,Warehousing and transport support activities,2017,6
TLN0B,Mid Ulster,52,Warehousing and transport support activities,2018,7
TLN0B,Mid Ulster,52,Warehousing and transport support activities,2019,7
TLN0B,Mid Ulster,52,Warehousing and transport support activities,2020,8
TLN0B,Mid Ulster,52,Warehousing and transport support activities,2021,8
TLN0B,Mid Ulster,53,Postal and courier activities,1998,5
TLN0B,Mid Ulster,53,Postal and courier activities,1999,5
TLN0B,Mid Ulster,53,Postal and courier activities,2000,5
TLN0B,Mid Ulster,53,Postal and courier activities,2001,6
TLN0B,Mid Ulster,53,Postal and courier activities,2002,6
TLN0B,Mid Ulster,53,Postal and courier activities,2003,7
TLN0B,Mid Ulster,53,Postal and courier activities,2004,7
TLN0B,Mid Ulster,53,Postal and courier activities,2005,6
TLN0B,Mid Ulster,53,Postal and courier activities,2006,6
TLN0B,Mid Ulster,53,Postal and courier activities,2007,7
TLN0B,Mid Ulster,53,Postal and courier activities,2008,7
TLN0B,Mid Ulster,53,Postal and courier activities,2009,7
TLN0B,Mid Ulster,53,Postal and courier activities,2010,6
TLN0B,Mid Ulster,53,Postal and courier activities,2011,6
TLN0B,Mid Ulster,53,Postal and courier activities,2012,7
TLN0B,Mid Ulster,53,Postal and courier activities,2013,6
TLN0B,Mid Ulster,53,Postal and courier activities,2014,3
TLN0B,Mid Ulster,53,Postal and courier activities,2015,3
TLN0B,Mid Ulster,53,Postal and courier activities,2016,4
TLN0B,Mid Ulster,53,Postal and courier activities,2017,5
TLN0B,Mid Ulster,53,Postal and courier activities,2018,4
TLN0B,Mid Ulster,53,Postal and courier activities,2019,5
TLN0B,Mid Ulster,53,Postal and courier activities,2020,9
TLN0B,Mid Ulster,53,Postal and courier activities,2021,11
TLN0B,Mid Ulster,55,Accommodation,1998,4
TLN0B,Mid Ulster,55,Accommodation,1999,5
TLN0B,Mid Ulster,55,Accommodation,2000,4
TLN0B,Mid Ulster,55,Accommodation,2001,5
TLN0B,Mid Ulster,55,Accommodation,2002,5
TLN0B,Mid Ulster,55,Accommodation,2003,7
TLN0B,Mid Ulster,55,Accommodation,2004,7
TLN0B,Mid Ulster,55,Accommodation,2005,9
TLN0B,Mid Ulster,55,Accommodation,2006,9
TLN0B,Mid Ulster,55,Accommodation,2007,9
TLN0B,Mid Ulster,55,Accommodation,2008,8
TLN0B,Mid Ulster,55,Accommodation,2009,7
TLN0B,Mid Ulster,55,Accommodation,2010,8
TLN0B,Mid Ulster,55,Accommodation,2011,9
TLN0B,Mid Ulster,55,Accommodation,2012,9
TLN0B,Mid Ulster,55,Accommodation,2013,10
TLN0B,Mid Ulster,55,Accommodation,2014,10
TLN0B,Mid Ulster,55,Accommodation,2015,9
TLN0B,Mid Ulster,55,Accommodation,2016,9
TLN0B,Mid Ulster,55,Accommodation,2017,9
TLN0B,Mid Ulster,55,Accommodation,2018,10
TLN0B,Mid Ulster,55,Accommodation,2019,10
TLN0B,Mid Ulster,55,Accommodation,2020,6
TLN0B,Mid Ulster,55,Accommodation,2021,8
TLN0B,Mid Ulster,56,Food and beverage service activities,1998,17
TLN0B,Mid Ulster,56,Food and beverage service activities,1999,19
TLN0B,Mid Ulster,56,Food and beverage service activities,2000,21
TLN0B,Mid Ulster,56,Food and beverage service activities,2001,22
TLN0B,Mid Ulster,56,Food and beverage service activities,2002,23
TLN0B,Mid Ulster,56,Food and beverage service activities,2003,26
TLN0B,Mid Ulster,56,Food and beverage service activities,2004,27
TLN0B,Mid Ulster,56,Food and beverage service activities,2005,30
TLN0B,Mid Ulster,56,Food and beverage service activities,2006,31
TLN0B,Mid Ulster,56,Food and beverage service activities,2007,33
TLN0B,Mid Ulster,56,Food and beverage service activities,2008,34
TLN0B,Mid Ulster,56,Food and beverage service activities,2009,30
TLN0B,Mid Ulster,56,Food and beverage service activities,2010,29
TLN0B,Mid Ulster,56,Food and beverage service activities,2011,28
TLN0B,Mid Ulster,56,Food and beverage service activities,2012,30
TLN0B,Mid Ulster,56,Food and beverage service activities,2013,33
TLN0B,Mid Ulster,56,Food and beverage service activities,2014,33
TLN0B,Mid Ulster,56,Food and beverage service activities,2015,35
TLN0B,Mid Ulster,56,Food and beverage service activities,2016,42
TLN0B,Mid Ulster,56,Food and beverage service activities,2017,46
TLN0B,Mid Ulster,56,Food and beverage service activities,2018,43
TLN0B,Mid Ulster,56,Food and beverage service activities,2019,44
TLN0B,Mid Ulster,56,Food and beverage service activities,2020,36
TLN0B,Mid Ulster,56,Food and beverage service activities,2021,41
TLN0B,Mid Ulster,58-60,Publishing; film and TV production and broadcasting,1998,6
TLN0B,Mid Ulster,58-60,Publishing; film and TV production and broadcasting,1999,6
TLN0B,Mid Ulster,58-60,Publishing; film and TV production and broadcasting,2000,6
TLN0B,Mid Ulster,58-60,Publishing; film and TV production and broadcasting,2001,6
TLN0B,Mid Ulster,58-60,Publishing; film and TV production and broadcasting,2002,6
TLN0B,Mid Ulster,58-60,Publishing; film and TV production and broadcasting,2003,7
TLN0B,Mid Ulster,58-60,Publishing; film and TV production and broadcasting,2004,7
TLN0B,Mid Ulster,58-60,Publishing; film and TV production and broadcasting,2005,7
TLN0B,Mid Ulster,58-60,Publishing; film and TV production and broadcasting,2006,7
TLN0B,Mid Ulster,58-60,Publishing; film and TV production and broadcasting,2007,7
TLN0B,Mid Ulster,58-60,Publishing; film and TV production and broadcasting,2008,6
TLN0B,Mid Ulster,58-60,Publishing; film and TV production and broadcasting,2009,6
TLN0B,Mid Ulster,58-60,Publishing; film and TV production and broadcasting,2010,5
TLN0B,Mid Ulster,58-60,Publishing; film and TV production and broadcasting,2011,5
TLN0B,Mid Ulster,58-60,Publishing; film and TV production and broadcasting,2012,5
TLN0B,Mid Ulster,58-60,Publishing; film and TV production and broadcasting,2013,4
TLN0B,Mid Ulster,58-60,Publishing; film and TV production and broadcasting,2014,3
TLN0B,Mid Ulster,58-60,Publishing; film and TV production and broadcasting,2015,2
TLN0B,Mid Ulster,58-60,Publishing; film and TV production and broadcasting,2016,3
TLN0B,Mid Ulster,58-60,Publishing; film and TV production and broadcasting,2017,2
TLN0B,Mid Ulster,58-60,Publishing; film and TV production and broadcasting,2018,1
TLN0B,Mid Ulster,58-60,Publishing; film and TV production and broadcasting,2019,2
TLN0B,Mid Ulster,58-60,Publishing; film and TV production and broadcasting,2020,1
TLN0B,Mid Ulster,58-60,Publishing; film and TV production and broadcasting,2021,1
TLN0B,Mid Ulster,61-63,Telecommunications; information technology,1998,4
TLN0B,Mid Ulster,61-63,Telecommunications; information technology,1999,5
TLN0B,Mid Ulster,61-63,Telecommunications; information technology,2000,5
TLN0B,Mid Ulster,61-63,Telecommunications; information technology,2001,6
TLN0B,Mid Ulster,61-63,Telecommunications; information technology,2002,6
TLN0B,Mid Ulster,61-63,Telecommunications; information technology,2003,6
TLN0B,Mid Ulster,61-63,Telecommunications; information technology,2004,6
TLN0B,Mid Ulster,61-63,Telecommunications; information technology,2005,6
TLN0B,Mid Ulster,61-63,Telecommunications; information technology,2006,6
TLN0B,Mid Ulster,61-63,Telecommunications; information technology,2007,7
TLN0B,Mid Ulster,61-63,Telecommunications; information technology,2008,7
TLN0B,Mid Ulster,61-63,Telecommunications; information technology,2009,7
TLN0B,Mid Ulster,61-63,Telecommunications; information technology,2010,7
TLN0B,Mid Ulster,61-63,Telecommunications; information technology,2011,7
TLN0B,Mid Ulster,61-63,Telecommunications; information technology,2012,7
TLN0B,Mid Ulster,61-63,Telecommunications; information technology,2013,8
TLN0B,Mid Ulster,61-63,Telecommunications; information technology,2014,9
TLN0B,Mid Ulster,61-63,Telecommunications; information technology,2015,10
TLN0B,Mid Ulster,61-63,Telecommunications; information technology,2016,10
TLN0B,Mid Ulster,61-63,Telecommunications; information technology,2017,9
TLN0B,Mid Ulster,61-63,Telecommunications; information technology,2018,10
TLN0B,Mid Ulster,61-63,Telecommunications; information technology,2019,10
TLN0B,Mid Ulster,61-63,Telecommunications; information technology,2020,9
TLN0B,Mid Ulster,61-63,Telecommunications; information technology,2021,11
TLN0B,Mid Ulster,64,Financial service activities,1998,3
TLN0B,Mid Ulster,64,Financial service activities,1999,3
TLN0B,Mid Ulster,64,Financial service activities,2000,3
TLN0B,Mid Ulster,64,Financial service activities,2001,3
TLN0B,Mid Ulster,64,Financial service activities,2002,4
TLN0B,Mid Ulster,64,Financial service activities,2003,5
TLN0B,Mid Ulster,64,Financial service activities,2004,5
TLN0B,Mid Ulster,64,Financial service activities,2005,6
TLN0B,Mid Ulster,64,Financial service activities,2006,6
TLN0B,Mid Ulster,64,Financial service activities,2007,7
TLN0B,Mid Ulster,64,Financial service activities,2008,7
TLN0B,Mid Ulster,64,Financial service activities,2009,8
TLN0B,Mid Ulster,64,Financial service activities,2010,7
TLN0B,Mid Ulster,64,Financial service activities,2011,7
TLN0B,Mid Ulster,64,Financial service activities,2012,7
TLN0B,Mid Ulster,64,Financial service activities,2013,8
TLN0B,Mid Ulster,64,Financial service activities,2014,7
TLN0B,Mid Ulster,64,Financial service activities,2015,5
TLN0B,Mid Ulster,64,Financial service activities,2016,8
TLN0B,Mid Ulster,64,Financial service activities,2017,7
TLN0B,Mid Ulster,64,Financial service activities,2018,6
TLN0B,Mid Ulster,64,Financial service activities,2019,4
TLN0B,Mid Ulster,64,Financial service activities,2020,4
TLN0B,Mid Ulster,64,Financial service activities,2021,8
TLN0B,Mid Ulster,65-66,"Insurance, pension funding and auxiliary financial activities",1998,0
TLN0B,Mid Ulster,65-66,"Insurance, pension funding and auxiliary financial activities",1999,0
TLN0B,Mid Ulster,65-66,"Insurance, pension funding and auxiliary financial activities",2000,0
TLN0B,Mid Ulster,65-66,"Insurance, pension funding and auxiliary financial activities",2001,0
TLN0B,Mid Ulster,65-66,"Insurance, pension funding and auxiliary financial activities",2002,0
TLN0B,Mid Ulster,65-66,"Insurance, pension funding and auxiliary financial activities",2003,0
TLN0B,Mid Ulster,65-66,"Insurance, pension funding and auxiliary financial activities",2004,0
TLN0B,Mid Ulster,65-66,"Insurance, pension funding and auxiliary financial activities",2005,0
TLN0B,Mid Ulster,65-66,"Insurance, pension funding and auxiliary financial activities",2006,0
TLN0B,Mid Ulster,65-66,"Insurance, pension funding and auxiliary financial activities",2007,0
