ITL_code,Region_name,year,hoursworked
TLH25,Central Bedfordshire,2013,3193356
TLH25,Central Bedfordshire,2014,3280914
TLH25,Central Bedfordshire,2015,3263739
TLH25,Central Bedfordshire,2016,3596386
TLH25,Central Bedfordshire,2017,3504746
TLH25,Central Bedfordshire,2018,3579312
TLH25,Central Bedfordshire,2019,3641074
TLH25,Central Bedfordshire,2020,3018773
TLH25,Central Bedfordshire,2021,3481505
TLH25,Central Bedfordshire,2022,3134381
TLH31,Southend-on-Sea,2004,2078450
TLH31,Southend-on-Sea,2005,2294234
TLH31,Southend-on-Sea,2006,2114664
TLH31,Southend-on-Sea,2007,2246898
TLH31,Southend-on-Sea,2008,2116495
TLH31,Southend-on-Sea,2009,2117054
TLH31,Southend-on-Sea,2010,2031508
TLH31,Southend-on-Sea,2011,2030941
TLH31,Southend-on-Sea,2012,2149852
TLH31,Southend-on-Sea,2013,2221496
TLH31,Southend-on-Sea,2014,2248074
TLH31,Southend-on-Sea,2015,2115782
TLH31,Southend-on-Sea,2016,1939215
TLH31,Southend-on-Sea,2017,2208104
TLH31,Southend-on-Sea,2018,2314412
TLH31,Southend-on-Sea,2019,2357746
TLH31,Southend-on-Sea,2020,2107356
TLH31,Southend-on-Sea,2021,2091726
TLH31,Southend-on-Sea,2022,2086532
TLH32,Thurrock,2004,2000529
TLH32,Thurrock,2005,1986725
TLH32,Thurrock,2006,1959399
TLH32,Thurrock,2007,2001325
TLH32,Thurrock,2008,1971969
TLH32,Thurrock,2009,2060985
TLH32,Thurrock,2010,1984025
TLH32,Thurrock,2011,1939142
TLH32,Thurrock,2012,1943553
TLH32,Thurrock,2013,1999396
TLH32,Thurrock,2014,2049561
TLH32,Thurrock,2015,2194637
TLH32,Thurrock,2016,2151848
TLH32,Thurrock,2017,2183325
TLH32,Thurrock,2018,2454709
TLH32,Thurrock,2019,2192872
TLH32,Thurrock,2020,2169958
TLH32,Thurrock,2021,2507469
TLH32,Thurrock,2022,2891700
TLH34,Essex Haven Gateway,2004,5625663
TLH34,Essex Haven Gateway,2005,5277235
TLH34,Essex Haven Gateway,2006,5444522
TLH34,Essex Haven Gateway,2007,5375573
TLH34,Essex Haven Gateway,2008,5264434
TLH34,Essex Haven Gateway,2009,5168034
TLH34,Essex Haven Gateway,2010,5118087
TLH34,Essex Haven Gateway,2011,5281184
TLH34,Essex Haven Gateway,2012,5588819
TLH34,Essex Haven Gateway,2013,5623638
TLH34,Essex Haven Gateway,2014,6025426
TLH34,Essex Haven Gateway,2015,6050401
TLH34,Essex Haven Gateway,2016,5991820
TLH34,Essex Haven Gateway,2017,5973401
TLH34,Essex Haven Gateway,2018,6152965
TLH34,Essex Haven Gateway,2019,5936469
TLH34,Essex Haven Gateway,2020,4816240
TLH34,Essex Haven Gateway,2021,5386588
TLH34,Essex Haven Gateway,2022,6095891
TLH35,West Essex,2004,3960258
TLH35,West Essex,2005,3774314
TLH35,West Essex,2006,4063144
TLH35,West Essex,2007,3862958
TLH35,West Essex,2008,3937703
TLH35,West Essex,2009,3941195
TLH35,West Essex,2010,3677126
TLH35,West Essex,2011,3899477
TLH35,West Essex,2012,4545832
TLH35,West Essex,2013,4133182
TLH35,West Essex,2014,3908156
TLH35,West Essex,2015,4121277
TLH35,West Essex,2016,4483996
TLH35,West Essex,2017,4613275
TLH35,West Essex,2018,4688946
TLH35,West Essex,2019,4978964
TLH35,West Essex,2020,4272910
TLH35,West Essex,2021,4442215
TLH35,West Essex,2022,5159175
TLH36,Heart of Essex,2004,4592125
TLH36,Heart of Essex,2005,4427330
TLH36,Heart of Essex,2006,4265346
TLH36,Heart of Essex,2007,4524133
TLH36,Heart of Essex,2008,4432045
TLH36,Heart of Essex,2009,4470337
TLH36,Heart of Essex,2010,4604505
TLH36,Heart of Essex,2011,4400115
TLH36,Heart of Essex,2012,4611104
TLH36,Heart of Essex,2013,4543588
TLH36,Heart of Essex,2014,4454547
TLH36,Heart of Essex,2015,4604294
TLH36,Heart of Essex,2016,4975126
TLH36,Heart of Essex,2017,4636199
TLH36,Heart of Essex,2018,4961192
TLH36,Heart of Essex,2019,4823141
TLH36,Heart of Essex,2020,4638668
TLH36,Heart of Essex,2021,4897428
TLH36,Heart of Essex,2022,5077829
TLH37,Essex Thames Gateway,2004,3958368
TLH37,Essex Thames Gateway,2005,4006912
TLH37,Essex Thames Gateway,2006,3971482
TLH37,Essex Thames Gateway,2007,4068396
TLH37,Essex Thames Gateway,2008,4107763
TLH37,Essex Thames Gateway,2009,3971960
TLH37,Essex Thames Gateway,2010,3925359
TLH37,Essex Thames Gateway,2011,4115093
TLH37,Essex Thames Gateway,2012,4137896
TLH37,Essex Thames Gateway,2013,4009749
TLH37,Essex Thames Gateway,2014,4127958
TLH37,Essex Thames Gateway,2015,4365236
TLH37,Essex Thames Gateway,2016,4368073
TLH37,Essex Thames Gateway,2017,4452166
TLH37,Essex Thames Gateway,2018,4477849
TLH37,Essex Thames Gateway,2019,4580529
TLH37,Essex Thames Gateway,2020,4318046
TLH37,Essex Thames Gateway,2021,4354513
TLH37,Essex Thames Gateway,2022,4584079
TLI31,Camden and City of London,2004,21212582
TLI31,Camden and City of London,2005,22083429
TLI31,Camden and City of London,2006,21569044
TLI31,Camden and City of London,2007,22819552
TLI31,Camden and City of London,2008,23331379
TLI31,Camden and City of London,2009,23166269
TLI31,Camden and City of London,2010,23973310
TLI31,Camden and City of London,2011,26134115
TLI31,Camden and City of London,2012,27202550
TLI31,Camden and City of London,2013,28130356
TLI31,Camden and City of London,2014,29966298
TLI31,Camden and City of London,2015,30718128
TLI31,Camden and City of London,2016,32610151
TLI31,Camden and City of London,2017,34269408
TLI31,Camden and City of London,2018,35457920
TLI31,Camden and City of London,2019,36347141
TLI31,Camden and City of London,2020,32851700
TLI31,Camden and City of London,2021,35624680
TLI31,Camden and City of London,2022,37132280
TLI32,Westminster,2004,19666236
TLI32,Westminster,2005,20848252
TLI32,Westminster,2006,20601984
TLI32,Westminster,2007,21107068
TLI32,Westminster,2008,21366386
TLI32,Westminster,2009,21468070
TLI32,Westminster,2010,21880716
TLI32,Westminster,2011,21470892
TLI32,Westminster,2012,23146544
TLI32,Westminster,2013,24168906
TLI32,Westminster,2014,24487126
TLI32,Westminster,2015,24009396
TLI32,Westminster,2016,25009736
TLI32,Westminster,2017,24503816
TLI32,Westminster,2018,25396838
TLI32,Westminster,2019,25965998
TLI32,Westminster,2020,22584878
TLI32,Westminster,2021,25481294
TLI32,Westminster,2022,26661416
TLI33,Kensington & Chelsea and Hammersmith & Fulham,2004,7864713
TLI33,Kensington & Chelsea and Hammersmith & Fulham,2005,8759221
TLI33,Kensington & Chelsea and Hammersmith & Fulham,2006,8509290
TLI33,Kensington & Chelsea and Hammersmith & Fulham,2007,8357528
TLI33,Kensington & Chelsea and Hammersmith & Fulham,2008,8467925
TLI33,Kensington & Chelsea and Hammersmith & Fulham,2009,8791321
TLI33,Kensington & Chelsea and Hammersmith & Fulham,2010,8597386
TLI33,Kensington & Chelsea and Hammersmith & Fulham,2011,8691459
TLI33,Kensington & Chelsea and Hammersmith & Fulham,2012,9039017
TLI33,Kensington & Chelsea and Hammersmith & Fulham,2013,8755455
TLI33,Kensington & Chelsea and Hammersmith & Fulham,2014,8318607
TLI33,Kensington & Chelsea and Hammersmith & Fulham,2015,8874461
TLI33,Kensington & Chelsea and Hammersmith & Fulham,2016,8973083
TLI33,Kensington & Chelsea and Hammersmith & Fulham,2017,9616511
TLI33,Kensington & Chelsea and Hammersmith & Fulham,2018,9473195
TLI33,Kensington & Chelsea and Hammersmith & Fulham,2019,9759884
TLI33,Kensington & Chelsea and Hammersmith & Fulham,2020,8799817
TLI33,Kensington & Chelsea and Hammersmith & Fulham,2021,9066223
TLI33,Kensington & Chelsea and Hammersmith & Fulham,2022,9316364
TLI34,Wandsworth,2004,3873592
TLI34,Wandsworth,2005,3789859
TLI34,Wandsworth,2006,3975725
TLI34,Wandsworth,2007,3750965
TLI34,Wandsworth,2008,4017179
TLI34,Wandsworth,2009,3934248
TLI34,Wandsworth,2010,3681781
TLI34,Wandsworth,2011,3475290
TLI34,Wandsworth,2012,4100198
TLI34,Wandsworth,2013,4001330
TLI34,Wandsworth,2014,3692067
TLI34,Wandsworth,2015,4075661
TLI34,Wandsworth,2016,4440177
TLI34,Wandsworth,2017,4113975
TLI34,Wandsworth,2018,4236886
TLI34,Wandsworth,2019,4364829
TLI34,Wandsworth,2020,3873814
TLI34,Wandsworth,2021,4358642
TLI34,Wandsworth,2022,4256524
TLI41,Hackney and Newham,2004,5427682
TLI41,Hackney and Newham,2005,5485861
TLI41,Hackney and Newham,2006,5496725
TLI41,Hackney and Newham,2007,5463170
TLI41,Hackney and Newham,2008,5376318
TLI41,Hackney and Newham,2009,5762004
TLI41,Hackney and Newham,2010,5557067
TLI41,Hackney and Newham,2011,6560602
TLI41,Hackney and Newham,2012,6232591
TLI41,Hackney and Newham,2013,6575019
TLI41,Hackney and Newham,2014,7390848
TLI41,Hackney and Newham,2015,7442883
TLI41,Hackney and Newham,2016,7972597
TLI41,Hackney and Newham,2017,7624097
TLI41,Hackney and Newham,2018,8491660
TLI41,Hackney and Newham,2019,8067928
TLI41,Hackney and Newham,2020,7931649
TLI41,Hackney and Newham,2021,9341891
TLI41,Hackney and Newham,2022,10186021
TLI42,Tower Hamlets,2004,6097687
TLI42,Tower Hamlets,2005,6681200
TLI42,Tower Hamlets,2006,6897037
TLI42,Tower Hamlets,2007,7359277
TLI42,Tower Hamlets,2008,7444444
TLI42,Tower Hamlets,2009,7683523
TLI42,Tower Hamlets,2010,7775414
TLI42,Tower Hamlets,2011,8754876
TLI42,Tower Hamlets,2012,8698808
TLI42,Tower Hamlets,2013,8931492
TLI42,Tower Hamlets,2014,9437616
TLI42,Tower Hamlets,2015,9463182
TLI42,Tower Hamlets,2016,9610867
TLI42,Tower Hamlets,2017,9949001
TLI42,Tower Hamlets,2018,10879841
TLI42,Tower Hamlets,2019,11159560
TLI42,Tower Hamlets,2020,10038371
TLI42,Tower Hamlets,2021,9441619
TLI42,Tower Hamlets,2022,10272054
TLI43,Haringey and Islington,2004,7748717
TLI43,Haringey and Islington,2005,8243769
TLI43,Haringey and Islington,2006,8205519
TLI43,Haringey and Islington,2007,8580247
TLI43,Haringey and Islington,2008,8896459
TLI43,Haringey and Islington,2009,8694116
TLI43,Haringey and Islington,2010,8156775
TLI43,Haringey and Islington,2011,8261464
TLI43,Haringey and Islington,2012,8450824
TLI43,Haringey and Islington,2013,9166387
TLI43,Haringey and Islington,2014,9442666
TLI43,Haringey and Islington,2015,9975371
TLI43,Haringey and Islington,2016,9978318
TLI43,Haringey and Islington,2017,10566436
TLI43,Haringey and Islington,2018,10597640
TLI43,Haringey and Islington,2019,10350083
TLI43,Haringey and Islington,2020,9463786
TLI43,Haringey and Islington,2021,10541285
TLI43,Haringey and Islington,2022,11469309
TLI44,Lewisham and Southwark,2004,8751094
TLI44,Lewisham and Southwark,2005,8685155
TLI44,Lewisham and Southwark,2006,9028586
TLI44,Lewisham and Southwark,2007,9888454
TLI44,Lewisham and Southwark,2008,10829281
TLI44,Lewisham and Southwark,2009,10122648
TLI44,Lewisham and Southwark,2010,9258556
TLI44,Lewisham and Southwark,2011,9964210
TLI44,Lewisham and Southwark,2012,11010367
TLI44,Lewisham and Southwark,2013,10761320
TLI44,Lewisham and Southwark,2014,11514026
TLI44,Lewisham and Southwark,2015,11410913
TLI44,Lewisham and Southwark,2016,12560659
TLI44,Lewisham and Southwark,2017,12440963
TLI44,Lewisham and Southwark,2018,13326902
TLI44,Lewisham and Southwark,2019,12681742
TLI44,Lewisham and Southwark,2020,10783543
TLI44,Lewisham and Southwark,2021,11779681
TLI44,Lewisham and Southwark,2022,12810150
TLI45,Lambeth,2004,4653118
TLI45,Lambeth,2005,4685731
TLI45,Lambeth,2006,4315027
TLI45,Lambeth,2007,4198790
TLI45,Lambeth,2008,4454863
TLI45,Lambeth,2009,4670938
TLI45,Lambeth,2010,4597640
TLI45,Lambeth,2011,4554812
TLI45,Lambeth,2012,5077534
TLI45,Lambeth,2013,5456213
TLI45,Lambeth,2014,5391000
TLI45,Lambeth,2015,5111880
TLI45,Lambeth,2016,5183904
TLI45,Lambeth,2017,5612650
TLI45,Lambeth,2018,5132336
TLI45,Lambeth,2019,5434062
TLI45,Lambeth,2020,4683964
TLI45,Lambeth,2021,5040274
TLI45,Lambeth,2022,5230521
TLI51,Bexley and Greenwich,2004,4229532
TLI51,Bexley and Greenwich,2005,4196183
TLI51,Bexley and Greenwich,2006,4364534
TLI51,Bexley and Greenwich,2007,4549211
TLI51,Bexley and Greenwich,2008,4296110
TLI51,Bexley and Greenwich,2009,4322301
TLI51,Bexley and Greenwich,2010,4251502
TLI51,Bexley and Greenwich,2011,4377867
TLI51,Bexley and Greenwich,2012,4323787
TLI51,Bexley and Greenwich,2013,4441472
TLI51,Bexley and Greenwich,2014,4962460
TLI51,Bexley and Greenwich,2015,5038954
TLI51,Bexley and Greenwich,2016,5004041
TLI51,Bexley and Greenwich,2017,5417045
TLI51,Bexley and Greenwich,2018,5120025
TLI51,Bexley and Greenwich,2019,5428452
TLI51,Bexley and Greenwich,2020,4945800
TLI51,Bexley and Greenwich,2021,5136324
TLI51,Bexley and Greenwich,2022,5547218
TLI52,Barking & Dagenham and Havering,2004,4255900
TLI52,Barking & Dagenham and Havering,2005,4006593
TLI52,Barking & Dagenham and Havering,2006,4171176
TLI52,Barking & Dagenham and Havering,2007,4082737
TLI52,Barking & Dagenham and Havering,2008,3954424
TLI52,Barking & Dagenham and Havering,2009,3865033
TLI52,Barking & Dagenham and Havering,2010,3828442
TLI52,Barking & Dagenham and Havering,2011,3984910
TLI52,Barking & Dagenham and Havering,2012,4077685
TLI52,Barking & Dagenham and Havering,2013,4157053
TLI52,Barking & Dagenham and Havering,2014,4258254
TLI52,Barking & Dagenham and Havering,2015,4492999
TLI52,Barking & Dagenham and Havering,2016,4592109
TLI52,Barking & Dagenham and Havering,2017,4799101
TLI52,Barking & Dagenham and Havering,2018,4854651
TLI52,Barking & Dagenham and Havering,2019,4372339
TLI52,Barking & Dagenham and Havering,2020,4659507
TLI52,Barking & Dagenham and Havering,2021,5059890
TLI52,Barking & Dagenham and Havering,2022,5177396
TLI53,Redbridge and Waltham Forest,2004,4453256
TLI53,Redbridge and Waltham Forest,2005,4676430
TLI53,Redbridge and Waltham Forest,2006,4312185
TLI53,Redbridge and Waltham Forest,2007,4261139
TLI53,Redbridge and Waltham Forest,2008,4166454
TLI53,Redbridge and Waltham Forest,2009,4269800
TLI53,Redbridge and Waltham Forest,2010,3928563
TLI53,Redbridge and Waltham Forest,2011,4101746
TLI53,Redbridge and Waltham Forest,2012,4413365
TLI53,Redbridge and Waltham Forest,2013,4658201
TLI53,Redbridge and Waltham Forest,2014,4951976
TLI53,Redbridge and Waltham Forest,2015,4699049
TLI53,Redbridge and Waltham Forest,2016,4896634
TLI53,Redbridge and Waltham Forest,2017,4632708
TLI53,Redbridge and Waltham Forest,2018,4884071
TLI53,Redbridge and Waltham Forest,2019,5277874
TLI53,Redbridge and Waltham Forest,2020,4347851
TLI53,Redbridge and Waltham Forest,2021,4453503
TLI53,Redbridge and Waltham Forest,2022,5289623
TLI54,Enfield,2004,3053788
TLI54,Enfield,2005,3320000
TLI54,Enfield,2006,3117140
TLI54,Enfield,2007,3009369
TLI54,Enfield,2008,3368552
TLI54,Enfield,2009,3268478
TLI54,Enfield,2010,3254616
TLI54,Enfield,2011,3200788
TLI54,Enfield,2012,3303712
TLI54,Enfield,2013,3271590
TLI54,Enfield,2014,3936280
TLI54,Enfield,2015,3741023
TLI54,Enfield,2016,3684064
TLI54,Enfield,2017,3175445
TLI54,Enfield,2018,3482303
TLI54,Enfield,2019,3750584
TLI54,Enfield,2020,3247876
TLI54,Enfield,2021,3243345
TLI54,Enfield,2022,3370187
TLI61,Bromley,2004,3729026
TLI61,Bromley,2005,3355098
TLI61,Bromley,2006,3603646
TLI61,Bromley,2007,3950675
TLI61,Bromley,2008,3657772
TLI61,Bromley,2009,3169225
TLI61,Bromley,2010,3452273
TLI61,Bromley,2011,3340400
TLI61,Bromley,2012,3238609
TLI61,Bromley,2013,3747800
TLI61,Bromley,2014,3509869
TLI61,Bromley,2015,3596535
TLI61,Bromley,2016,3524872
TLI61,Bromley,2017,3493292
TLI61,Bromley,2018,3593695
TLI61,Bromley,2019,3710117
TLI61,Bromley,2020,3448819
TLI61,Bromley,2021,3319109
TLI61,Bromley,2022,3803854
TLI62,Croydon,2004,4593701
TLI62,Croydon,2005,4630890
TLI62,Croydon,2006,4608346
TLI62,Croydon,2007,4607679
TLI62,Croydon,2008,4565929
TLI62,Croydon,2009,4095914
TLI62,Croydon,2010,3971613
TLI62,Croydon,2011,3799309
TLI62,Croydon,2012,3721105
TLI62,Croydon,2013,3529536
TLI62,Croydon,2014,3958478
TLI62,Croydon,2015,3921653
TLI62,Croydon,2016,4288342
TLI62,Croydon,2017,4538090
TLI62,Croydon,2018,4119485
TLI62,Croydon,2019,3876552
TLI62,Croydon,2020,3619179
TLI62,Croydon,2021,3781848
TLI62,Croydon,2022,4001396
TLI63,"Merton, Kingston upon Thames and Sutton",2004,7011350
TLI63,"Merton, Kingston upon Thames and Sutton",2005,6944902
TLI63,"Merton, Kingston upon Thames and Sutton",2006,7132827
TLI63,"Merton, Kingston upon Thames and Sutton",2007,6865218
TLI63,"Merton, Kingston upon Thames and Sutton",2008,7139734
TLI63,"Merton, Kingston upon Thames and Sutton",2009,6508039
TLI63,"Merton, Kingston upon Thames and Sutton",2010,7127319
TLI63,"Merton, Kingston upon Thames and Sutton",2011,6524423
TLI63,"Merton, Kingston upon Thames and Sutton",2012,6989623
TLI63,"Merton, Kingston upon Thames and Sutton",2013,7177162
TLI63,"Merton, Kingston upon Thames and Sutton",2014,7718440
TLI63,"Merton, Kingston upon Thames and Sutton",2015,7815889
TLI63,"Merton, Kingston upon Thames and Sutton",2016,7756065
TLI63,"Merton, Kingston upon Thames and Sutton",2017,8312347
TLI63,"Merton, Kingston upon Thames and Sutton",2018,7839405
TLI63,"Merton, Kingston upon Thames and Sutton",2019,8058687
TLI63,"Merton, Kingston upon Thames and Sutton",2020,6619767
TLI63,"Merton, Kingston upon Thames and Sutton",2021,7438164
TLI63,"Merton, Kingston upon Thames and Sutton",2022,7847540
TLI71,Barnet,2004,3668710
TLI71,Barnet,2005,3799612
TLI71,Barnet,2006,4012014
TLI71,Barnet,2007,4001420
TLI71,Barnet,2008,4199240
TLI71,Barnet,2009,4235914
TLI71,Barnet,2010,4103104
TLI71,Barnet,2011,4182205
TLI71,Barnet,2012,3945612
TLI71,Barnet,2013,4298630
TLI71,Barnet,2014,4631779
TLI71,Barnet,2015,4502239
TLI71,Barnet,2016,4374134
TLI71,Barnet,2017,5076892
TLI71,Barnet,2018,4565178
TLI71,Barnet,2019,4598208
TLI71,Barnet,2020,3915202
TLI71,Barnet,2021,4878628
TLI71,Barnet,2022,4585589
TLI72,Brent,2004,3738792
TLI72,Brent,2005,3640789
TLI72,Brent,2006,3777621
TLI72,Brent,2007,3643253
TLI72,Brent,2008,3485211
TLI72,Brent,2009,3537202
TLI72,Brent,2010,3655813
TLI72,Brent,2011,3423966
TLI72,Brent,2012,3642691
TLI72,Brent,2013,3683132
TLI72,Brent,2014,3889502
TLI72,Brent,2015,3866746
TLI72,Brent,2016,4433545
TLI72,Brent,2017,4537942
TLI72,Brent,2018,4698748
TLI72,Brent,2019,4522793
TLI72,Brent,2020,3740235
TLI72,Brent,2021,3680062
TLI72,Brent,2022,4338254
TLI73,Ealing,2004,4159327
TLI73,Ealing,2005,4265112
TLI73,Ealing,2006,4561091
TLI73,Ealing,2007,4396059
TLI73,Ealing,2008,4162469
TLI73,Ealing,2009,4181880
TLI73,Ealing,2010,3844279
TLI73,Ealing,2011,4447902
TLI73,Ealing,2012,4571519
TLI73,Ealing,2013,4662024
TLI73,Ealing,2014,4709915
TLI73,Ealing,2015,4556187
TLI73,Ealing,2016,4433246
TLI73,Ealing,2017,4755048
TLI73,Ealing,2018,4216299
TLI73,Ealing,2019,4400220
TLI73,Ealing,2020,4144209
TLI73,Ealing,2021,4580803
TLI73,Ealing,2022,4197426
TLI74,Harrow and Hillingdon,2004,8226948
TLI74,Harrow and Hillingdon,2005,8789260
TLI74,Harrow and Hillingdon,2006,8524897
TLI74,Harrow and Hillingdon,2007,8872767
TLI74,Harrow and Hillingdon,2008,8807606
TLI74,Harrow and Hillingdon,2009,8270646
TLI74,Harrow and Hillingdon,2010,8072815
TLI74,Harrow and Hillingdon,2011,8261799
TLI74,Harrow and Hillingdon,2012,8686566
TLI74,Harrow and Hillingdon,2013,8638445
TLI74,Harrow and Hillingdon,2014,9218874
TLI74,Harrow and Hillingdon,2015,8026549
TLI74,Harrow and Hillingdon,2016,8585559
TLI74,Harrow and Hillingdon,2017,8672656
TLI74,Harrow and Hillingdon,2018,8794438
TLI74,Harrow and Hillingdon,2019,8689495
TLI74,Harrow and Hillingdon,2020,7523807
TLI74,Harrow and Hillingdon,2021,8230342
TLI74,Harrow and Hillingdon,2022,9285488
TLI75,Hounslow and Richmond upon Thames,2004,6574773
TLI75,Hounslow and Richmond upon Thames,2005,6656406
TLI75,Hounslow and Richmond upon Thames,2006,6495017
TLI75,Hounslow and Richmond upon Thames,2007,7127101
TLI75,Hounslow and Richmond upon Thames,2008,6875840
TLI75,Hounslow and Richmond upon Thames,2009,6708985
TLI75,Hounslow and Richmond upon Thames,2010,6807220
TLI75,Hounslow and Richmond upon Thames,2011,7027680
TLI75,Hounslow and Richmond upon Thames,2012,7476286
TLI75,Hounslow and Richmond upon Thames,2013,8161537
TLI75,Hounslow and Richmond upon Thames,2014,7563898
TLI75,Hounslow and Richmond upon Thames,2015,8419850
TLI75,Hounslow and Richmond upon Thames,2016,9267760
TLI75,Hounslow and Richmond upon Thames,2017,8646428
TLI75,Hounslow and Richmond upon Thames,2018,8318655
TLI75,Hounslow and Richmond upon Thames,2019,8666812
TLI75,Hounslow and Richmond upon Thames,2020,7276513
TLI75,Hounslow and Richmond upon Thames,2021,7463373
TLI75,Hounslow and Richmond upon Thames,2022,8171991
TLJ11,Berkshire,2004,15643282
TLJ11,Berkshire,2005,15716361
TLJ11,Berkshire,2006,15984816
TLJ11,Berkshire,2007,16325396
TLJ11,Berkshire,2008,16167906
TLJ11,Berkshire,2009,15385208
TLJ11,Berkshire,2010,15610327
TLJ11,Berkshire,2011,16359836
TLJ11,Berkshire,2012,16491920
TLJ11,Berkshire,2013,16442529
TLJ11,Berkshire,2014,16944436
TLJ11,Berkshire,2015,16891132
TLJ11,Berkshire,2016,17685135
TLJ11,Berkshire,2017,18064389
TLJ11,Berkshire,2018,17668491
TLJ11,Berkshire,2019,18154488
TLJ11,Berkshire,2020,16137448
TLJ11,Berkshire,2021,16812452
TLJ11,Berkshire,2022,17994540
TLJ12,Milton Keynes,2004,4434829
TLJ12,Milton Keynes,2005,4492389
TLJ12,Milton Keynes,2006,4569785
TLJ12,Milton Keynes,2007,4952263
TLJ12,Milton Keynes,2008,5091484
TLJ12,Milton Keynes,2009,4625363
TLJ12,Milton Keynes,2010,4915323
TLJ12,Milton Keynes,2011,4751173
TLJ12,Milton Keynes,2012,5230953
TLJ12,Milton Keynes,2013,5553518
TLJ12,Milton Keynes,2014,5368474
TLJ12,Milton Keynes,2015,6170553
TLJ12,Milton Keynes,2016,6740273
TLJ12,Milton Keynes,2017,6176108
TLJ12,Milton Keynes,2018,6177833
TLJ12,Milton Keynes,2019,6188352
TLJ12,Milton Keynes,2020,5704549
TLJ12,Milton Keynes,2021,6042854
TLJ12,Milton Keynes,2022,5823683
TLJ13,Buckinghamshire CC,2004,7519552
TLJ13,Buckinghamshire CC,2005,7013377
TLJ13,Buckinghamshire CC,2006,7217597
TLJ13,Buckinghamshire CC,2007,7357398
TLJ13,Buckinghamshire CC,2008,7486557
TLJ13,Buckinghamshire CC,2009,7524055
TLJ13,Buckinghamshire CC,2010,6820957
TLJ13,Buckinghamshire CC,2011,6996980
TLJ13,Buckinghamshire CC,2012,7550278
TLJ13,Buckinghamshire CC,2013,7649747
TLJ13,Buckinghamshire CC,2014,7908905
TLJ13,Buckinghamshire CC,2015,8065748
TLJ13,Buckinghamshire CC,2016,8487084
TLJ13,Buckinghamshire CC,2017,8491704
TLJ13,Buckinghamshire CC,2018,8164789
TLJ13,Buckinghamshire CC,2019,8449103
TLJ13,Buckinghamshire CC,2020,7482115
TLJ13,Buckinghamshire CC,2021,8172629
TLJ13,Buckinghamshire CC,2022,8592516
TLJ14,Oxfordshire CC,2004,10625677
TLJ14,Oxfordshire CC,2005,10639766
TLJ14,Oxfordshire CC,2006,10775470
TLJ14,Oxfordshire CC,2007,10842911
TLJ14,Oxfordshire CC,2008,10698506
TLJ14,Oxfordshire CC,2009,10743630
TLJ14,Oxfordshire CC,2010,10279160
TLJ14,Oxfordshire CC,2011,10915350
TLJ14,Oxfordshire CC,2012,11380037
TLJ14,Oxfordshire CC,2013,11548632
TLJ14,Oxfordshire CC,2014,12222163
TLJ14,Oxfordshire CC,2015,11809584
TLJ14,Oxfordshire CC,2016,12291786
TLJ14,Oxfordshire CC,2017,12521196
TLJ14,Oxfordshire CC,2018,12185275
TLJ14,Oxfordshire CC,2019,12856519
TLJ14,Oxfordshire CC,2020,11356640
TLJ14,Oxfordshire CC,2021,11948313
TLJ14,Oxfordshire CC,2022,13115166
TLJ21,Brighton and Hove,2004,4125534
TLJ21,Brighton and Hove,2005,4299696
TLJ21,Brighton and Hove,2006,3984735
TLJ21,Brighton and Hove,2007,4064298
TLJ21,Brighton and Hove,2008,4177586
TLJ21,Brighton and Hove,2009,3981084
TLJ21,Brighton and Hove,2010,4037262
TLJ21,Brighton and Hove,2011,3979256
TLJ21,Brighton and Hove,2012,4159806
TLJ21,Brighton and Hove,2013,4447549
TLJ21,Brighton and Hove,2014,4480907
TLJ21,Brighton and Hove,2015,4410578
TLJ21,Brighton and Hove,2016,4780480
TLJ21,Brighton and Hove,2017,4745969
TLJ21,Brighton and Hove,2018,4894127
TLJ21,Brighton and Hove,2019,4724924
TLJ21,Brighton and Hove,2020,4036419
TLJ21,Brighton and Hove,2021,4584803
TLJ21,Brighton and Hove,2022,4795010
TLJ22,East Sussex CC,2004,5721799
TLJ22,East Sussex CC,2005,5909441
TLJ22,East Sussex CC,2006,6091415
TLJ22,East Sussex CC,2007,6060377
TLJ22,East Sussex CC,2008,6235744
TLJ22,East Sussex CC,2009,6007500
TLJ22,East Sussex CC,2010,6127532
TLJ22,East Sussex CC,2011,5857552
TLJ22,East Sussex CC,2012,6349020
TLJ22,East Sussex CC,2013,6488296
TLJ22,East Sussex CC,2014,6109037
TLJ22,East Sussex CC,2015,6717163
TLJ22,East Sussex CC,2016,6408570
TLJ22,East Sussex CC,2017,6586968
TLJ22,East Sussex CC,2018,6692368
TLJ22,East Sussex CC,2019,6831346
TLJ22,East Sussex CC,2020,5383516
TLJ22,East Sussex CC,2021,6109697
TLJ22,East Sussex CC,2022,6524756
TLJ25,West Surrey,2004,11403899
TLJ25,West Surrey,2005,12172436
TLJ25,West Surrey,2006,12242092
TLJ25,West Surrey,2007,12186511
TLJ25,West Surrey,2008,12157723
TLJ25,West Surrey,2009,12268673
TLJ25,West Surrey,2010,12121321
TLJ25,West Surrey,2011,12480249
TLJ25,West Surrey,2012,12937048
TLJ25,West Surrey,2013,12497593
TLJ25,West Surrey,2014,13512291
TLJ25,West Surrey,2015,13224649
TLJ25,West Surrey,2016,13621396
TLJ25,West Surrey,2017,12798666
TLJ25,West Surrey,2018,13039097
TLJ25,West Surrey,2019,13555810
